crimeid_UK_CSV0000000000007276,monthvalue_UK_CSV0000000000007276,reportedby,fallswithin,longitude_UK_CSV0000000000007276,latitude_UK_CSV0000000000007276,locationvalue_UK_CSV0000000000007276,lsoacode,lsoaname,outcometype,crimeid_UK_CSV0000000000010195,monthvalue_UK_CSV0000000000010195,longitude_UK_CSV0000000000010195,latitude_UK_CSV0000000000010195,locationvalue_UK_CSV0000000000010195
,,South Wales Police,South Wales Police,,,,W01001244,Rhondda Cynon Taf 025B,Unable to prosecute suspect,e1b84b77b124cf7ad3659748ac2754a4d08e2bb82c2acd9249eec94dc237416f,2022-09,-3.292478,51.570392,On or near
,,South Wales Police,South Wales Police,,,,W01001941,Cardiff 032G,Unable to prosecute suspect,e80ed07995088d179c031a0da6ff5e74f5d1f2faa79c19399131ff93e03fc166,2022-09,-3.178547,51.478594,On or near
,,South Wales Police,South Wales Police,,,,W01000835,Swansea 013E,Unable to prosecute suspect,c390b47b1b37411203b7334a0927596c93ce978ad801011238b8a46099e0f8a8,2022-09,-3.965289,51.644982,On or near Eppynt Road
,,South Wales Police,South Wales Police,,,,W01000977,Bridgend 003B,Unable to prosecute suspect,b12fea4d824b59723140e2bd6ab7b3d2aa6f2fc2b3797694e9849b44677e2dfe,2022-09,-3.526385,51.572919,On or near Glynllan
,,South Wales Police,South Wales Police,,,,W01000749,Swansea 026A,Unable to prosecute suspect,95be762b1c5076c4fbb82b1b310e4f16140df6b0f64f2da363eedc52ca3b3783,2022-09,-3.956271,51.615475,On or near Clews Mews
,,South Wales Police,South Wales Police,,,,W01001767,Cardiff 044D,Unable to prosecute suspect,5f3e240a350368091c893059e3212cf5b03724ca97fc6357d036628f692e124c,2022-09,-3.187548,51.469772,On or near Franklen Street
,,South Wales Police,South Wales Police,,,,W01001145,Rhondda Cynon Taf 012C,Unable to prosecute suspect,3bd845942292e430ce6980b358faf7acd5604c249bfed5941d5b0637433e3c77,2022-09,-3.327992,51.645442,On or near Martin's Lane
,,South Wales Police,South Wales Police,,,,W01001312,Merthyr Tydfil 006E,Unable to prosecute suspect,7ac9078490b517790f9c9c8cd9f579ed7f8957c6e36cccc22b35df029ef7bc19,2022-09,-3.347716,51.708124,On or near
,,South Wales Police,South Wales Police,,,,W01001242,Rhondda Cynon Taf 030D,Unable to prosecute suspect,1f792d6fe44feff58d00fb542c6fc055e002e75d1690453210a2a89697d949cb,2022-09,-3.390011,51.532936,On or near A4222
,,South Wales Police,South Wales Police,,,,W01001694,Cardiff 036A,Unable to prosecute suspect,0b436355612127fa8e37182d0fc1488bd18f4209d2343b7c6ec1239917218358,2022-09,-3.155469,51.485622,On or near Topaz Street
,,South Wales Police,South Wales Police,,,,W01001721,Cardiff 032A,Unable to prosecute suspect,c0e7e5712846db21b0d804695b7428f251c589e23817d32f97cb163671b39723,2022-09,-3.19074,51.493928,On or near Marlborough Terrace
,,South Wales Police,South Wales Police,,,,W01001292,Merthyr Tydfil 004A,Unable to prosecute suspect,ecdb38d9263a19c4e9f548fc145b02fbec10513bced82c5970fc8e6c80b2e807,2022-09,-3.407958,51.756269,On or near Heol Bryn Selu
,,South Wales Police,South Wales Police,,,,W01001066,The Vale of Glamorgan 015D,Unable to prosecute suspect,6feb829d22b6852b873727f757f3044cadf2962d78959b79bc5edb71057810b6,2022-09,-3.272809,51.404539,On or near Kendrick Road
,,South Wales Police,South Wales Police,,,,W01001063,The Vale of Glamorgan 012A,Unable to prosecute suspect,1908358457e80f229520f4b6f096d37d90e09f91147d9fbcf340d85e6791564d,2022-09,-3.269155,51.405705,On or near
,,South Wales Police,South Wales Police,,,,W01001215,Rhondda Cynon Taf 011C,Unable to prosecute suspect,62caae4362336b77b599a287981775c84bef56860ce1ab194dcbc33d67014275,2022-09,-3.490228,51.653323,On or near Llewellyn Street
,,South Wales Police,South Wales Police,,,,W01001181,Rhondda Cynon Taf 015B,Unable to prosecute suspect,ace04aac06efc981656666bf6e6fb29adb2f8dca8142fcf3ff3b3a87293242d5,2022-09,-3.340411,51.621077,On or near Conway Close
,,South Wales Police,South Wales Police,,,,W01000834,Swansea 011D,Unable to prosecute suspect,f7b8382550f63d5e14ce469f4182b95c1e4a280601b8bf50df03a08a7902511e,2022-09,-3.954729,51.656543,On or near St Clears Place
,,South Wales Police,South Wales Police,,,,W01001954,Cardiff 006F,Unable to prosecute suspect,943d311c20290dfe83234b64746178a14151accf883da07d313ac2cb015c0bd8,2022-09,-3.262444,51.517753,On or near Dan-Y-Bryn Avenue
,,South Wales Police,South Wales Police,,,,W01001205,Rhondda Cynon Taf 006B,Unable to prosecute suspect,d73280d9f51a0bd0030de872be34e798a0126e7ad927dd569cae43c1788b465d,2022-09,-3.382604,51.687478,On or near Trem Y Dyffryn
,,South Wales Police,South Wales Police,,,,W01001307,Merthyr Tydfil 004C,Unable to prosecute suspect,c83d12a7e245cf3360ea53121ca434d86f0bcc1f48e4154f867e73cdbf4fdce7,2022-09,-3.388339,51.748653,On or near Llwyn Dic Penderyn
,,South Wales Police,South Wales Police,,,,W01000883,Neath Port Talbot 016A,Unable to prosecute suspect,98ee5644cb2f8fafb4bcf8baee4bd892bead0c5dce7e946b0a60ad8b86068ccd,2022-09,-3.81317,51.606794,On or near Windsor Village
,,South Wales Police,South Wales Police,,,,W01001019,Bridgend 005D,Unable to prosecute suspect,36eb70c8f4e5a008cf2e3812bb8bb14f40f1b31a3d5be67937401de063272978,2022-09,-3.660139,51.599788,On or near St David's Place
,,South Wales Police,South Wales Police,,,,W01001840,Cardiff 007D,Unable to prosecute suspect,7e65ab3950282585c7dbdd20b46ca35e9fcd308082c3ca6b245297af488b7397,2022-09,-3.113435,51.521951,On or near Canopus Close
,,South Wales Police,South Wales Police,,,,W01000798,Swansea 010C,Unable to prosecute suspect,a36ddf5f8f9e42020342f315bf756fb317f98b52281ea0ba84025af128ae0420,2022-09,-3.890117,51.657556,On or near Clos Gwilym Webber
,,South Wales Police,South Wales Police,,,,W01000756,Swansea 017B,Unable to prosecute suspect,99fb4c2a778bd8e41d8af2fc57caf85081c98d04730b9122f8f61f7e152790dd,2022-09,-4.009329,51.638418,On or near Login Road
,,South Wales Police,South Wales Police,,,,W01001706,Cardiff 041B,Unable to prosecute suspect,0bfc8dfae0f6bec89ea2d66e5748b4286d081e2211a3d069ee7ca97409c1b229,2022-09,-3.23432,51.481851,On or near Barnard Avenue
,,South Wales Police,South Wales Police,,,,W01001263,Rhondda Cynon Taf 022E,Unable to prosecute suspect,c6a942230c63f090a138597131605685f451a77f5449cf0978fde184c2864465,2022-09,-3.332185,51.59567,On or near Pen Yr Ysgol
,,South Wales Police,South Wales Police,,,,W01000756,Swansea 017B,Unable to prosecute suspect,8a9311943fa636de00e4887aca4cf922e327322ad82640ad03cc22651b41239c,2022-09,-4.020964,51.638128,On or near Westwinds Close
,,South Wales Police,South Wales Police,,,,W01001826,Cardiff 024B,Unable to prosecute suspect,3a023eb02bf8c19b43985d5d456218642f661b15d30fa20d7fbbf9d5ebc0536f,2022-09,-3.154458,51.506052,On or near Clarendon Road
,,South Wales Police,South Wales Police,,,,W01001275,Rhondda Cynon Taf 013C,Unable to prosecute suspect,b8a1f72ef0a9ca08a8d79e7475c5c8788dbeabfbec0f8e689d278f1bc21cfea1,2022-09,-3.42933,51.644279,On or near Middle Terrace
,,South Wales Police,South Wales Police,,,,W01001955,Swansea 025F,Unable to prosecute suspect,f868c6111ce857e4ce7716be2e1ab4d51ddaaf47568372a670dea6e103ab58ba,2022-09,-3.942127,51.619137,On or near Princess Way
,,South Wales Police,South Wales Police,,,,W01001080,The Vale of Glamorgan 012F,Unable to prosecute suspect,5ef6fb5981f9df60ff1fad3e50e4234f58fc745e39410ce8f4ea46ea8f35a794,2022-09,-3.264267,51.412796,On or near Hywel Crescent
,,South Wales Police,South Wales Police,,,,W01000861,Swansea 027D,Unable to prosecute suspect,da96a18f8d7554a0043f6619c1e1e8fee833a9378bb2eed9fae45058eb69d2af,2022-09,-3.989092,51.615877,On or near Lewis Street
,,South Wales Police,South Wales Police,,,,W01000939,Neath Port Talbot 008D,Unable to prosecute suspect,350ebbd7cea8a5ed3c5b4898832f88fb256c9a1c700ae9bda117dead191a52aa,2022-09,-3.804814,51.660787,On or near Davies Road
,,South Wales Police,South Wales Police,,,,W01001704,Cardiff 041A,Unable to prosecute suspect,765b5242edf37cc4d8a10a754bd96d0a5786103a72abe16b546809180c825183,2022-09,-3.23901,51.472611,On or near Heol Solva
,,South Wales Police,South Wales Police,,,,W01001704,Cardiff 041A,Unable to prosecute suspect,c471137e4b7f2915565c9a8a3ec67963f466fdd606bcbb8214da3f8291d66865,2022-09,-3.23901,51.472611,On or near Heol Solva
,,South Wales Police,South Wales Police,,,,W01001857,Cardiff 042C,Unable to prosecute suspect,b7ab22e66a91d66e7d7b8e99da9130acdebd055ae1c9601cdc02a0b5a9cf58c4,2022-09,-3.19715,51.477965,On or near Kingston Road
,,South Wales Police,South Wales Police,,,,W01001781,Cardiff 026C,Unable to prosecute suspect,d8265b3d5fbf7023fa91724e2b438f7dd168ae93a4373c03bf1dcb92a7bde2e9,2022-09,-3.21892,51.494052,On or near High Street
,,South Wales Police,South Wales Police,,,,W01001766,Cardiff 044C,Unable to prosecute suspect,2fad39b9b3697c041554dbc98ff47414ab0aa834ee8b98b0ef64db53776b459d,2022-09,-3.185875,51.473539,On or near Mardy Street
,,South Wales Police,South Wales Police,,,,W01000764,Swansea 015B,Unable to prosecute suspect,63242353c794f15b04a6752e182ce470ad38e36faf9b0c004c272365a0b2c976,2022-09,-3.95107,51.635984,On or near Approach Road
,,South Wales Police,South Wales Police,,,,W01001274,Rhondda Cynon Taf 013B,Unable to prosecute suspect,380888678870385f4f6bb79be7b33caffaaae2dc5176be2b27d190892c37d2e2,2022-09,-3.442548,51.645439,On or near Heol-Y-Waun
,,South Wales Police,South Wales Police,,,,W01001776,Cardiff 021C,Unable to prosecute suspect,060bee976e603261af9eecb43917f01f9a8b00bea94b438ce4c3166e4f412966,2022-09,-3.198545,51.508092,On or near St Georges Road
,,South Wales Police,South Wales Police,,,,W01001201,Rhondda Cynon Taf 014B,Unable to prosecute suspect,4d420d86f3132414ffacf8fe825b5c9f7b29c889ad9171d08ee6ec45faa44f74,2022-09,-3.44866,51.63407,On or near B4278
,,South Wales Police,South Wales Police,,,,W01000924,Neath Port Talbot 011C,Unable to prosecute suspect,1b781754aae4a54c31f8760543479a74f0dbd025123d13ac4d7f3f5111f84b7e,2022-09,-3.629273,51.678541,On or near Heol Yr Afon
,,South Wales Police,South Wales Police,,,,W01000767,Swansea 015E,Unable to prosecute suspect,e42e56b3e00c6e7f6225afcd62ebb13c57cf4819835cea2c87e03d9d8998f843,2022-09,-3.956448,51.638394,On or near Gerddi Alexander
,,South Wales Police,South Wales Police,,,,W01001737,Cardiff 039A,Unable to prosecute suspect,2c94a2518f51ed4001ddf303ac842fee25634d2e0cb5b451b91861e302fec112,2022-09,-3.243908,51.481174,On or near Ty-Cefn Road
,,South Wales Police,South Wales Police,,,,W01001881,Cardiff 013C,Unable to prosecute suspect,dc7a5d3c8bce3974b9c1c0d8ff00fdfccd53b855d6f65034ea7fea2a71d92781,2022-09,-3.110248,51.521855,On or near Rosset Close
,,South Wales Police,South Wales Police,,,,W01000864,Swansea 019C,Unable to prosecute suspect,f74d4453e7baa2a56d153931646c7bbc2fb545e7c7058ddc5d6d01f851b8e9eb,2022-09,-3.950419,51.630249,On or near Waun-Wen Road
,,South Wales Police,South Wales Police,,,,W01000838,Swansea 004E,Unable to prosecute suspect,4c0e87ac72da0d8b48b4dad7be45c779485db20bbf6c3df70e19d2c6e02d558b,2022-09,-4.013356,51.671558,On or near Morgan Close
,,South Wales Police,South Wales Police,,,,W01001939,Cardiff 032F,Unable to prosecute suspect,d7c1c4f04435ae7e69287c867ec808d8b61546f6fc19bae9ea33546e28d2e077,2022-09,-3.175747,51.482264,On or near
,,South Wales Police,South Wales Police,,,,W01001308,Merthyr Tydfil 008D,Unable to prosecute suspect,4ce8ba71f6156f0d5b18020a770ff57cb7cd89507589a6011e05b24bc19f1567,2022-09,-3.374239,51.763268,On or near Fourth Avenue
,,South Wales Police,South Wales Police,,,,W01001092,The Vale of Glamorgan 007B,Unable to prosecute suspect,63bb180ee34c0347f3dc45d49a5be8aa07ac32bc4c26c16bcb6addd26552034c,2022-09,-3.281295,51.419068,On or near Hinchsliff Avenue
,,South Wales Police,South Wales Police,,,,W01001205,Rhondda Cynon Taf 006B,Unable to prosecute suspect,11e8ddba05149520cd0050f0891c82d4b8cddf5050e3f91ad1b4311d43b21233,2022-09,-3.382604,51.687478,On or near Trem Y Dyffryn
,,South Wales Police,South Wales Police,,,,W01001228,Rhondda Cynon Taf 021D,Unable to prosecute suspect,a6176469e64687c3c03a97de631f61e2c3fe13a5c8872cf2a19ecb776c261e02,2022-09,-3.339283,51.605387,On or near
,,South Wales Police,South Wales Police,,,,W01001111,The Vale of Glamorgan 011E,Unable to prosecute suspect,c7c2890725194fa1d0bf22491ad916f4cd1cc47a7713567c324d43291d2e033d,2022-09,-3.473122,51.412065,On or near Dyfrig Court
,,South Wales Police,South Wales Police,,,,W01001016,Bridgend 005C,Unable to prosecute suspect,61ffd9624a7faf9e63d017c2e9c9fd782ea79742e745020fffe328a0ed6b5a8e,2022-09,-3.63936,51.599774,On or near Pit Street
,,South Wales Police,South Wales Police,,,,W01001063,The Vale of Glamorgan 012A,Unable to prosecute suspect,a7fd1059e1a239b07cef22b60ea2cdd7b489c671a394a83821ab3056ab04a34d,2022-09,-3.268508,51.408102,On or near Woodlands Road
,,South Wales Police,South Wales Police,,,,W01001766,Cardiff 044C,Unable to prosecute suspect,51f454fad39db1ac43b1b3992ae87aeabf10917efc1057c97a53ed8c2af610ed,2022-09,-3.185875,51.473539,On or near Mardy Street
,,South Wales Police,South Wales Police,,,,W01001947,Cardiff 048E,Unable to prosecute suspect,d49ebe5c01530e4efe646c872bd2e57cace91bdb4d975a3813c1e414ad204f27,2022-09,-3.181228,51.453048,On or near Ferry Road
,,South Wales Police,South Wales Police,,,,W01001811,Cardiff 009A,Unable to prosecute suspect,4f52d3e317a02a4dcb972a0725879ad3bbb7aeda51debac2b3369b38e5f9837c,2022-09,-3.147047,51.523038,On or near Heddfaen South
,,South Wales Police,South Wales Police,,,,W01001741,Cardiff 039E,Unable to prosecute suspect,682f12cba5cef5480fdc9cd6a86e9f187e4644ba031bca44a097bc6dac5927f9,2022-09,-3.253137,51.477982,On or near Grand Avenue
,,South Wales Police,South Wales Police,,,,W01001711,Cardiff 040C,Unable to prosecute suspect,53fcd5f5911b075d79b08be5736404c5dce05aae8d59fa932f4ada2e321fe111,2022-09,-3.205272,51.475778,On or near Sudcroft Street
,,South Wales Police,South Wales Police,,,,W01000925,Neath Port Talbot 003B,Unable to prosecute suspect,4fe99079e99e70df8a618a08ddfccc13229e5f9a4ab8f8efe1ca0b8e60d7e2b8,2022-09,-3.636761,51.743755,On or near Maes-Yr-Eglwys
,,South Wales Police,South Wales Police,,,,W01001073,The Vale of Glamorgan 015E,Unable to prosecute suspect,e2c7b8e49dbec3845a4546930358fb6ae7daced92b65fdafd6ff811b3380c223,2022-09,-3.25596,51.408758,On or near Hill Street
,,South Wales Police,South Wales Police,,,,W01000810,Swansea 003D,Unable to prosecute suspect,3cae4f477625d30e0f0554cf878b4f52591ade4ab063d13bd34429f887efcbf7,2022-09,-3.925067,51.679505,On or near Llanllienwen Close
,,South Wales Police,South Wales Police,,,,W01001081,The Vale of Glamorgan 007A,Unable to prosecute suspect,37beda7e2e07c2e25b7421a8d027a8639b80478c9e624bd4615116bbf20528d7,2022-09,-3.262788,51.418109,On or near Dafydd Place
,,South Wales Police,South Wales Police,,,,W01001032,Bridgend 018B,Unable to prosecute suspect,7bfba7022b6d7d2044c8082dda6458cfc2517e9b8a2db63cfe6ea49f9699c503,2022-09,-3.70443,51.490004,On or near St Bride's Close
,,South Wales Police,South Wales Police,,,,W01001018,Bridgend 002D,Unable to prosecute suspect,bf11ed463e573a6c6dcc11c76947b3a2f997d4696cfcf75455dbb5e16407a5b1,2022-09,-3.657874,51.605404,On or near Ivor Street
,,South Wales Police,South Wales Police,,,,W01001300,Merthyr Tydfil 008B,Unable to prosecute suspect,db0d1dc0bc784c2dbf86f204659930daea95ef280a478400ae42267287be4e82,2022-09,-3.392551,51.764563,On or near Lupin Close
,,South Wales Police,South Wales Police,,,,W01001910,The Vale of Glamorgan 012G,Unable to prosecute suspect,ae5112412fc107803d12421f71279a3346048b98df60edb4c0292e6c288a9a0f,2022-09,-3.270011,51.401769,On or near
,,South Wales Police,South Wales Police,,,,W01001266,Rhondda Cynon Taf 007B,Unable to prosecute suspect,b0ceeffaad6ad5e08a22e477f48415b99f6ef794600ba55cba4a821a13d77817,2022-09,-3.539539,51.674303,On or near Trem Y Mynydd
,,South Wales Police,South Wales Police,,,,W01000930,Neath Port Talbot 011D,Unable to prosecute suspect,f482892af97d58c780ef618771fa684562769e4977caa7273faf16925d9a8298,2022-09,-3.598583,51.65562,On or near Western Terrace
,,South Wales Police,South Wales Police,,,,W01001885,Cardiff 011D,Unable to prosecute suspect,bc61664290c2fa731d766875c11f47e1f722d29279dd7cae722b536632250d00,2022-09,-3.10674,51.514506,On or near Cemaes Crescent
,,South Wales Police,South Wales Police,,,,W01001240,Rhondda Cynon Taf 026C,Unable to prosecute suspect,ce75c4763aa67c3c0745513735da4312c5409323047f1177689963bb11d4cd78,2022-09,-3.265982,51.54969,On or near Rhiw'r Ddar
,,South Wales Police,South Wales Police,,,,W01000774,Swansea 005B,Unable to prosecute suspect,86858c9d25523bfd26a7cc0c70aca99b15841a50318e659556322524cab8a972,2022-09,-4.04563,51.668222,On or near Park Close
,,South Wales Police,South Wales Police,,,,W01000814,Swansea 008E,Unable to prosecute suspect,86397c7ea8050edaf6e0317c1d0fa876f0bf2aa2b94dc8847e81fade659db7c1,2022-09,-3.928712,51.657036,On or near Bryn Parc
,,South Wales Police,South Wales Police,,,,W01001704,Cardiff 041A,Unable to prosecute suspect,c0924f8cb2aeae1e393162c319026a29e82f7dfb510fd126f0588e4bdcbf5104,2022-09,-3.241102,51.475961,On or near Camrose Road
,,South Wales Police,South Wales Police,,,,W01001282,Rhondda Cynon Taf 015C,Unable to prosecute suspect,256e244173bffdba23ef68f8e293a463707644d51f147008a67fd7ecd4029dcb,2022-09,-3.359817,51.641544,On or near Clydach Terrace
,,South Wales Police,South Wales Police,,,,W01000998,Bridgend 011A,Unable to prosecute suspect,1fc55ec0c3ba579caeb0a14ba7b1262d608a37126ee7b5a8ba5c936b0ac58612,2022-09,-3.555045,51.526009,On or near Bryn Blodau'r Haul
,,South Wales Police,South Wales Police,,,,W01001021,Bridgend 014A,Unable to prosecute suspect,0f02e0ee5c27be5e60a8f279d64d0175e593dbd336704ba2cc729dc52aec3cdc,2022-09,-3.57609,51.506349,On or near Court Road
,,South Wales Police,South Wales Police,,,,W01001707,Cardiff 041C,Unable to prosecute suspect,18a1ae219bfb23f725ec8bf32e10462d28b2e8e3007e716fa87cf984b0e50af3,2022-09,-3.24147,51.476776,On or near Talybont Road
,,South Wales Police,South Wales Police,,,,W01001704,Cardiff 041A,Unable to prosecute suspect,01035c2840e0b43b2594d8ec7c755c081009f89baa4fa86844a6dd48a6222ac9,2022-09,-3.241102,51.475961,On or near Camrose Road
,,South Wales Police,South Wales Police,,,,W01000860,Swansea 027C,Unable to prosecute suspect,3972e8d3906198b846fddfe4af4abb18b4b630b9ea7b93f127a33d4ba71dfbc5,2022-09,-3.997599,51.603682,On or near B4436
,,South Wales Police,South Wales Police,,,,W01001154,Rhondda Cynon Taf 003D,Unable to prosecute suspect,f8b2cb5c705d6f0747d61b4122fcb52fa5d357cd22f970971a759720e54ab9c4,2022-09,-3.471272,51.72056,On or near Maes Brynna
,,South Wales Police,South Wales Police,,,,W01001791,Cardiff 005A,Unable to prosecute suspect,2faa54c26425202e422b028711b494221b17af2a6aa1b87582caa78c60cf7ea8,2022-09,-3.186175,51.526129,On or near Crundale Crescent
,,South Wales Police,South Wales Police,,,,W01001750,Cardiff 031A,Unable to prosecute suspect,3d9e20cc8147929bd495996130c29b95198fd4435bf7a78b77651755c70f50c8,2022-09,-3.247775,51.4957,On or near Poplar Close
,,South Wales Police,South Wales Police,,,,W01000881,Swansea 029C,Unable to prosecute suspect,4467fe7e6db7a69b637fc42934bbdc157304dc84242965ae21b9aa355d728cc0,2022-09,-4.005709,51.5901,On or near FAIRWOOD ROAD
,,South Wales Police,South Wales Police,,,,W01001179,Rhondda Cynon Taf 023B,Unable to prosecute suspect,c3acd0c5e95dbffac4ecc5cec357548417412a5bf23ca3f5936f60da917ec22b,2022-09,-3.460403,51.585332,On or near BRYN-HEDD
,,South Wales Police,South Wales Police,,,,W01000816,Swansea 003F,Unable to prosecute suspect,4955ea78c402d3cf7f3033214690f5ff06d73c2e0da3a873220840bcb0b9caf7,2022-09,-3.930679,51.682227,On or near CWRT LLWYNOG
,,South Wales Police,South Wales Police,,,,W01000944,Neath Port Talbot 002B,Unable to prosecute suspect,05bda508e8039e129083d11a9ae8222fa790d34d33c3a95b2c3ab634c7e73149,2022-09,-3.696256,51.77521,On or near ABERHENWAUN UCHAF
,,South Wales Police,South Wales Police,,,,W01001955,Swansea 025F,Unable to prosecute suspect,b255d5ce273070ffecf19d72a291674986309cbb4cb95b3776ffdc3413f4b15b,2022-09,-3.941252,51.628413,On or near THOMAS ROW
,,South Wales Police,South Wales Police,,,,W01001017,Bridgend 002C,Unable to prosecute suspect,4cafa83bbccec3917b0a5476d87066e7f7bbf691e03573c675c7d70e40a9054b,2022-09,-3.660518,51.606608,On or near Gladstone Street
