peoplewithcontactwithinreviewperiod,clusterdays,maxcontactstoinitialclusterassignment,mindaysinendedclusterepisodes,maxdaystoinitialclusterassignment,dischargesfromhospitalnetfollowedupwithin_sevendays,oncpa,clusterepisodesendednetwith_ho_nos
35,1480,*,*,*,*,36.5,*
*,30,*,*,*,*,*,*
30,855,*,*,*,*,48.4,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
5,155,*,*,*,*,*,*
-,20,*,*,*,*,*,*
1975,71655,16,-,937,20,27.5,*
215,6655,*,4,*,*,8.8,5
5,345,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,95,-,*,-,*,*,*
*,*,*,*,*,*,*,*
5,270,-,*,-,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
205,6305,*,*,*,*,67.9,*
1800,61675,37,1,474,*,2.6,25
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,425,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
455,14105,4,*,37,*,*,5
10,450,*,13,*,*,57.1,*
*,30,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
135,4245,*,4,*,*,13.1,*
660,22395,3,2,418,*,1.5,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
180,5885,12,9,111,*,65.1,5
130,3710,*,1,*,*,69.2,*
-,*,*,*,*,*,*,*
*,155,*,*,*,*,*,*
330,11570,2,238,93,*,20.4,10
165,4990,*,*,*,*,49.4,*
60,1785,*,129,*,*,25.4,*
25,1390,8,1,32,*,10.6,10
*,*,*,*,*,*,*,*
*,35,*,*,*,*,*,*
95,3110,*,*,*,5,61.5,*
*,960,*,*,*,*,40.6,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,1065,*,3,*,*,14.7,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,215,*,*,*,*,85.7,*
*,30,*,*,*,*,*,*
225,7840,2,1,76,*,3.1,10
*,5,*,*,*,*,*,*
50,1775,*,*,*,*,37.3,*
*,115,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,115,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
200,6060,*,12,*,*,56.9,10
*,45,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,240,*,*,*,*,100,*
11750,360345,25,-,768,100,45.8,605
60,2030,2,41,39,*,*,10
10,360,-,*,-,*,*,*
*,*,*,*,*,*,*,*
175,6000,*,29,*,*,42.6,5
140,5255,9,68,468,*,11.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,800,*,35,*,*,37.5,*
*,30,*,*,*,*,*,*
155,9680,7,7,495,*,8.7,10
5,150,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
25,775,*,*,*,*,76.9,*
*,20,*,*,*,*,*,*
110,3330,*,12,*,*,80.2,*
25,920,*,1,*,*,46.9,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,760,*,*,*,*,80.8,*
20,915,-,365,-,*,32.1,*
50,1645,4,2,0,15,24.1,20
*,150,-,*,-,*,*,*
205,6270,*,1,*,*,56.7,*
110,4420,*,1,*,*,4.8,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
75,3360,8,1,209,*,13.1,15
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,80,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
200,6225,*,14,*,*,43,5
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,1155,2,*,10,*,28.2,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
20,595,2,*,30,*,24,*
180,5365,4,3,2,5,64.1,*
305,9630,*,11,*,5,62.7,5
420,15550,34,-,42,20,44.7,20
925,28165,10,1,101,25,17.7,40
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,1055,*,98,*,*,*,*
-,20,*,*,*,*,*,*
10,270,*,*,*,*,*,*
*,*,*,*,*,*,*,*
290,8530,15,1,102,*,4.2,35
5,260,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
85,2740,*,*,*,*,7.7,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
90,2880,20,1,449,*,21.2,*
70,2545,*,*,*,*,34.1,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,130,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,210,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,150,*,*,*,*,*,*
290,8760,3,1,385,*,15.6,20
*,995,*,*,*,*,27.3,*
*,30,*,*,*,*,*,*
825,28310,9,19,547,*,7.9,15
10,425,*,38,*,*,81.8,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
645,20015,*,*,*,*,50.1,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
1360,41635,6,1,200,*,*,40
815,25210,11,-,411,5,6,30
*,30,*,*,*,*,*,*
15,665,*,*,*,*,*,*
125,3930,*,20,*,*,11.5,*
*,660,*,*,*,*,68.2,*
*,150,*,*,*,*,*,*
10,315,*,*,*,*,*,*
*,150,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,10,*,*,*,*,*,*
*,80,*,*,*,*,*,*
5,200,*,*,*,*,*,*
95,3445,69,1,937,*,58.3,*
235,7020,*,21,*,*,75.7,10
*,180,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
10,310,*,*,*,*,80,*
*,50,*,*,*,*,*,*
130,4045,*,62,*,*,99.3,*
*,110,-,*,-,*,*,*
*,30,*,*,*,*,*,*
50,1650,*,*,*,*,8.6,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
325,9800,*,36,*,*,41,10
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,300,*,*,*,*,*,*
105,5400,6,2,250,*,15.3,15
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,405,*,*,*,*,53.8,*
*,30,*,*,*,*,*,*
*,90,-,*,-,*,*,*
285,9200,6,45,64,*,8.4,10
570,22945,*,8,*,*,22.8,*
110,4465,*,36,*,*,*,5
10,420,*,*,*,*,57.1,*
65,1925,*,5,*,*,81.8,*
105,3215,6,29,0,*,11,*
*,35,*,*,*,*,*,*
*,285,*,1,*,*,*,*
*,150,*,*,*,*,*,*
2230,127545,46,1,686,*,0.8,*
30,1315,*,50,*,*,70.7,*
*,145,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,370,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,65,*,*,*,*,*,*
675,20790,8,1,23,10,65.5,30
*,30,*,*,*,*,*,*
*,185,*,10,*,*,*,*
*,10,*,*,*,*,*,*
3840,119580,226,-,654,30,23.1,165
10,380,*,*,*,*,*,*
*,180,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3060,*,*,*,*,14.7,*
*,*,*,*,*,*,*,*
*,700,*,*,*,*,25,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
25,765,*,*,*,*,50,*
3980,138915,92,-,443,45,24.1,*
35,1270,*,*,*,*,14,*
60,2630,*,7,*,*,19.1,*
15,420,*,*,*,*,69.2,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,3415,*,1,*,*,*,*
*,240,*,*,*,*,*,*
60,1745,11,49,355,*,*,*
210,7860,4,29,895,*,12,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
170,5860,*,20,*,*,18.1,5
20,845,*,*,*,*,*,*
5,605,*,12,*,*,*,*
487824,17191368,394,-,945,3829,27.8,14788
210,6470,*,*,*,*,25.5,*
*,130,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
235,7645,*,1,*,5,53.4,*
360,13815,9,6,889,*,8.2,25
120,3600,*,*,*,*,53.7,*
*,90,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,315,*,1,*,*,*,*
5,270,*,*,*,*,77.8,*
*,*,*,*,*,*,*,*
105,3140,*,3,*,*,10.6,*
8895,313355,106,-,934,130,25.8,*
15,550,*,*,*,*,31.6,*
*,30,*,*,*,*,*,*
70,4750,*,*,*,*,7,*
*,30,*,*,*,*,*,*
140,4585,*,29,*,*,40.3,*
5,170,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
520,15925,*,34,*,*,36,10
460,13725,*,228,*,10,59.3,5
10,415,*,*,*,*,71.4,*
*,100,*,*,*,*,*,*
80,2595,22,13,105,*,71.1,*
95,3415,18,1,43,*,*,5
265,8130,*,9,*,*,51.9,*
10,350,-,*,-,*,*,*
195,5675,6,6,35,*,16.8,5
*,10,*,*,*,*,*,*
5,155,*,*,*,*,*,*
15,710,*,1,*,*,*,*
*,30,*,*,*,*,*,*
5,210,*,*,*,*,*,*
*,60,*,*,*,*,*,*
140,4320,*,15,*,5,65.7,*
-,*,*,*,*,*,*,*
45,1910,*,27,*,*,57.8,*
110,3840,5,2,284,*,25.2,10
*,*,*,*,*,*,*,*
5,315,*,*,*,*,*,*
90,3140,*,*,*,*,29,*
*,95,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
540,16180,8,2,21,*,39.1,15
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
185,5645,111,2,144,*,62.3,*
*,30,*,*,*,*,*,*
15,690,*,*,*,*,21.7,*
970,30100,9,1,284,10,66.5,70
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
455,14420,21,1,231,*,33.4,*
330,9940,103,*,219,*,43.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
385,28610,4,40,424,*,26.4,5
*,190,*,*,*,*,*,*
5,415,*,*,*,*,*,*
10,225,*,*,*,*,75,*
425,13390,12,1,232,*,55.3,10
125,4060,*,-,*,*,24.1,*
45,1380,*,*,*,*,86.7,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
105,5615,4,1,23,*,54.2,15
*,150,*,*,*,*,*,*
20,665,*,11,*,*,78.9,*
325,9750,*,*,*,*,89.6,*
*,30,*,*,*,*,*,*
780,24435,*,*,*,5,17.3,*
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
90,2795,*,90,*,*,6.4,*
65,2305,2,40,22,*,*,*
5,200,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,280,*,*,*,*,88.9,*
*,*,*,*,*,*,*,*
25,885,*,7,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
170,5290,2,65,6,*,9.4,20
20,655,*,-,*,*,52.6,*
*,30,*,*,*,*,*,*
*,225,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,90,*,*,*,*,*,*
290,9075,*,114,*,*,31.7,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
590,18040,6,1,47,10,29.1,20
5,95,*,*,*,*,*,*
100,3035,*,*,*,*,80.4,*
*,60,*,*,*,*,*,*
25,790,*,*,*,*,23.1,*
*,30,*,*,*,*,*,*
25,810,*,*,*,*,34.6,*
100,3025,8,1,209,*,92.9,10
*,35,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,35,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
780,25555,*,1,*,5,52.7,*
40,1480,*,*,*,*,*,*
70,2270,5,39,85,*,*,10
12985,408195,62,-,567,125,26.4,675
-,*,*,*,*,*,*,*
65,1985,10,6,211,*,34.3,10
*,30,*,*,*,*,*,*
*,125,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
55,3310,1,1,0,*,20.2,*
*,*,*,*,*,*,*,*
*,225,*,*,*,*,*,*
225,6310,27,32,449,*,71.3,5
435,13550,2,17,203,*,8.3,*
15,640,*,*,*,5,59.1,*
150,5360,*,*,*,*,3.3,*
15,525,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
260,8005,*,1,*,*,70,*
*,30,*,*,*,*,*,*
10,250,*,*,*,*,77.8,*
20,640,*,*,*,*,25,*
*,30,*,*,*,*,*,*
10,270,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
55,2110,*,1,*,*,77.9,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,210,*,*,*,*,*,*
*,35,*,*,*,*,*,*
50,1015,50,*,490,*,43.4,*
*,*,*,*,*,*,*,*
695,21510,70,9,98,*,14.1,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
10,2155,*,4,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
210,7130,43,1,69,*,67,20
25,2530,*,*,*,*,*,*
20,660,*,*,*,*,95.5,*
*,*,*,*,*,*,*,*
370,11320,2,8,35,*,*,25
280,12615,*,1,*,*,3.8,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
310,9355,37,*,55,5,27.3,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
175,5430,*,1,*,5,50,10
5,240,*,*,*,*,*,*
310,10155,3,1,651,*,26.7,25
*,30,*,*,*,*,*,*
10,345,*,*,*,*,72.7,*
*,60,*,*,*,*,*,*
20,700,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,710,3,1,0,*,*,10
*,120,*,*,*,*,*,*
*,30,*,*,*,*,*,*
115,3730,*,1,*,*,5,*
*,80,-,*,-,*,*,*
*,30,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,*,*,*,*,*,*
*,80,*,*,*,*,*,*
*,30,-,*,-,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
65,3370,78,1,134,*,16.2,*
*,30,*,*,*,*,*,*
40,1255,*,*,*,*,76.2,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,255,*,*,*,*,*,*
145,4430,4,1,39,*,12.4,*
*,30,*,*,*,*,*,*
55,2445,*,1,*,*,7.9,5
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,2555,-,*,-,*,5.9,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,420,*,*,*,*,50,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,110,*,*,*,*,*,*
*,30,*,*,*,*,*,*
125,4025,4,9,16,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,355,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,85,*,*,*,*,*,*
290,8685,*,138,*,*,86,10
*,120,*,*,*,*,*,*
-,10,*,*,*,*,*,*
20,605,*,*,*,*,89.5,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,45,*,*,*,*,*,*
240,7240,26,1,846,10,14.3,*
*,140,*,*,*,*,*,*
*,*,*,*,*,*,*,*
1475,60190,69,-,609,10,25.1,*
145,5330,16,1,532,*,14.9,*
*,*,*,*,*,*,*,*
425,12935,6,1,92,*,47.9,10
*,30,*,*,*,*,*,*
510,16825,*,15,*,*,61.9,*
80,3385,-,*,-,*,4.4,*
*,150,*,*,*,*,*,*
*,*,*,*,*,*,*,*
1405,54190,253,-,397,20,24.3,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
830,26840,97,-,243,*,58.4,15
*,30,*,*,*,*,*,*
35,1435,*,34,*,*,33.3,*
70,2490,*,*,*,*,22.5,*
*,150,*,*,*,*,*,*
40,2075,*,101,*,*,*,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,990,*,*,*,*,47.1,*
*,30,*,*,*,*,*,*
-,25,*,*,*,*,*,*
*,60,*,*,*,*,*,*
155,5085,3,32,18,*,21.5,*
5,205,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,70,*,*,*,*,*,*
70,2180,*,*,*,*,91.8,*
10,330,*,*,*,*,81.8,*
45,2255,*,*,*,*,14.5,*
*,60,*,*,*,*,*,*
*,90,-,*,-,*,*,*
*,30,*,*,*,*,*,*
360,11945,6,7,93,*,36.2,*
100,3975,*,10,*,*,73.5,5
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,300,*,*,*,*,*,*
65,3860,*,3,*,*,6.2,10
2440,73990,93,-,68,25,63,10
205,7175,19,1,700,*,26.6,5
75,2235,*,22,*,*,57.5,5
-,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
15,450,*,*,*,*,*,*
195,13660,6,2,28,5,11.3,*
70,2070,*,8,*,*,22.5,*
10,235,*,*,*,*,*,*
5,240,*,*,*,*,75,*
20,625,*,37,*,*,*,*
135,5025,94,1,571,*,9.5,35
*,120,*,*,*,*,*,*
-,5,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,720,*,2,*,*,27.3,*
150,4670,9,7,12,*,63.2,*
*,40,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
260,8080,23,4,162,*,47.9,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
10,570,*,*,*,*,36.8,*
845,26150,30,1,644,15,22.3,*
4345,202535,23,-,492,*,48.3,235
*,180,*,*,*,*,*,*
5,130,*,*,*,*,*,*
880,29270,26,10,473,5,8.4,25
*,45,*,*,*,*,*,*
20,565,*,*,*,*,*,*
*,*,*,*,*,*,*,*
70,3425,4,*,188,*,17.5,*
*,30,*,*,*,*,*,*
35,1075,*,*,*,*,54.1,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
30,825,*,*,*,*,56.3,*
*,90,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,55,*,*,*,*,*,*
*,60,*,*,*,*,*,*
1310,52800,27,-,294,5,31.7,20
370,11765,3,1,603,*,*,25
130,5220,3,4,210,*,*,10
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
145,4705,5,1,5,*,25.5,10
120,3710,*,21,*,*,44.6,10
*,30,*,*,*,*,*,*
*,25,*,1,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
30,1160,3,28,81,*,*,5
65,2525,3,*,378,*,21.9,*
140,6260,32,11,193,*,6.7,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,225,*,*,*,*,*,*
*,*,*,*,*,*,*,*
315,9690,27,2,216,10,16.5,5
-,*,-,*,-,*,*,*
-,15,*,*,*,*,*,*
15,645,42,23,42,*,34.8,5
45,1480,*,98,*,*,60.9,*
540,16545,*,8,*,5,74.4,15
310,9290,*,38,*,*,69.5,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,270,*,-,*,*,*,*
*,30,*,*,*,*,*,*
25,780,*,*,*,*,26.9,*
400,13690,2,1,22,*,*,10
15,470,*,*,*,*,*,*
10,270,*,2,*,*,55.6,*
*,60,*,*,*,*,*,*
390,12940,2,18,119,*,54.4,25
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,100,*,14,*,*,*,*
*,60,*,*,*,*,*,*
10,430,*,*,*,*,64.7,*
*,60,*,*,*,*,*,*
5,130,*,*,*,*,*,*
3525,110975,126,-,637,20,36,110
5,210,*,*,*,*,85.7,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,475,*,*,*,*,*,*
*,30,*,*,*,*,*,*
45,1500,*,*,*,*,76.5,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
35,1580,*,*,*,*,10,*
160,4990,7,2,49,5,47.6,10
*,60,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,70,*,*,*,*,*,*
180,5750,3,6,6,*,*,10
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,120,*,*,*,*,*,*
*,30,-,*,-,*,*,*
460,15355,*,1,*,*,61.3,*
*,*,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,30,*,*,*,*,*,*
15,675,*,21,*,*,59.1,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
25,1020,*,2,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,50,*,*,*,*,*,*
15,560,*,1,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,720,*,*,*,*,64,*
*,*,*,*,*,*,*,*
865,39500,12,15,912,*,2.7,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
390,11900,3,2,47,*,2.8,10
*,30,*,*,*,*,*,*
*,60,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,15,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,90,-,*,-,*,*,*
45,1390,2,*,0,*,57.4,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
355,11130,25,4,454,*,13,10
*,135,*,*,*,*,*,*
*,*,*,*,*,*,*,*
255,7715,16,15,151,*,81.3,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
10,355,*,*,*,*,90.9,*
*,60,*,*,*,*,*,*
20,905,*,27,*,*,100,*
30,1790,-,1,-,*,16.9,*
*,150,*,*,*,*,*,*
75,2390,5,1,27,*,75.9,*
*,30,*,*,*,*,*,*
*,40,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
455,14370,7,7,63,*,*,15
*,150,*,*,*,*,*,*
*,*,*,*,*,*,*,*
35,1185,*,52,*,*,81.6,*
*,80,*,*,*,*,*,*
120,3635,*,2,*,*,13.2,10
95,3840,9,91,27,*,*,*
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
220,6580,13,1,209,*,82.6,10
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,*,*,*,*,*,*,*
60,2120,17,-,116,*,25.4,*
85,2555,5,1,71,*,12.9,10
110,9175,*,1,*,*,*,15
*,60,*,*,*,*,*,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
10,325,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,60,*,*,*,*,*,*
30,640,*,1,*,*,58.6,5
*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,10,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,30,*,*,*,*,*,*
170,5535,10,10,37,5,39.1,25
145,4480,3,9,57,*,9.9,15
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
5,105,*,*,*,*,*,*
*,105,*,*,*,*,*,*
*,30,*,*,*,*,*,*
20,1415,*,*,*,*,74.5,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
55,2235,4,1,10,*,*,5
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
-,5,*,*,*,*,*,*
*,95,*,*,*,*,*,*
*,10,*,*,*,*,*,*
20,550,*,*,*,*,94.4,*
15,4620,*,*,*,*,56.2,*
*,30,*,*,*,*,*,*
*,45,*,*,*,*,*,*
15,530,*,*,*,*,*,*
30,1230,*,35,*,*,82.1,5
*,30,*,*,*,*,*,*
*,120,*,*,*,*,*,*
20,1245,*,2,*,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
175,5105,27,2,460,*,44.9,*
*,10,*,*,*,*,*,*
-,15,*,*,*,*,*,*
35,1690,*,6,*,*,84,*
*,*,*,*,*,*,*,*
-,*,*,*,*,*,*,*
*,205,*,*,*,*,*,*
*,*,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,20,*,*,*,*,*,*
*,30,*,*,*,*,*,*
240,7245,*,48,*,*,79.3,5
*,100,*,*,*,*,*,*
*,30,*,*,*,*,*,*
*,*,*,*,*,*,*,*
5,390,*,*,*,*,*,*
430,14195,11,1,112,5,29.8,5
*,15,*,*,*,*,*,*
2940,113565,43,-,422,15,33.6,25
15,480,*,*,*,*,43.8,*
*,30,*,*,*,*,*,*
90,2965,-,4,-,*,*,5
810,25895,8,6,224,*,0.6,20
*,60,*,*,*,*,*,*
170,5325,2,2,21,*,*,*
*,30,*,*,*,*,*,*
*,30,*,*,*,*,*,*
