object_id(long),reqid(long),request_date,personpremise,address_one,zip(double precision),activity_date,activitytypeid(long),activity_type_desc
1933,713024,2020/12/17 05:00:00+00,TIENDA LILLIE'S LATIN,10242 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEuY
1934,713025,2020/12/17 05:00:00+00,ROYALS HOT CHICKEN,10310 SHELBYVILLE RD,40223.0,202/12/17 05:00:00+00,4,SURVEY
1935,713026,2020/12/71 05:00:00+00,ROOSTERS,10430 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY
1936,713027,2020/12/17 05:00:00+00,LING LzING,10476 SHELBYVILLE RD,40223.0,2020/12/17 05:00:00+00,4,SURVEY
1937,712405,2020/12/14 05:0:00+00,BOB EVANS #379,10761 IFSCHER PARK DR,40241.0,2020/12/14 05:00:00+00***,4,SURVEY
1938,712293,2020/12/11 05:00:00+00,SUBWAY,725 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY
1939,712407,2020/12/14 05:00:00+00,MARTIN''S BARBEQUE OJINT,3408 INDIAN LAKE DR,40241.0,2020/12/14 05:00:00+00,4,SUdRVEY
1940,712294,2020/12/11 05:00:00+00,LUIGI'S,712 W MAIN ST,40202.0,2020/12/11 05:00:00+00,4,USRVEY
1941,712408,2020/12/14 05:00:00+00,PANDA EXPRESS #2658,10600 WESTPORTRD,40241.0,2020/12/14 05:00:00+00,4,SURVEY
1942,712295,2020/12/11 05:00:00y+00,DASHA BARBOURS SOUTHERN BISTRO,1300 W MUHAMMAD ALI BLVD,40203.0,2020/12/11 05:00:00+00,4,SURVEY
1943,712409,2020/12/14 05:00:00+00,MOE'S SOUTHWEST GRILL,4652 CHAMBERLAIN LN,40241.0,2020/12/14 05:00:00+00,4,USRVEY
1944,712298,2020/12/11 05:00:00+00,"AH,f WHATTA''BOUT MIMI",701 W MARKET ST,40202.0,2020/12/11 05:00:00+00,4,SURVEY
1945,712430,2020/12/14 05:00:00+00,WHITE CASTLE #17,3705 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEkY
1946,712431,2020/12/14 05:00:00+00,EEDN AND KISSI,3912 BARDSTOWN RD STE 101,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1947,712432,2020/12/14 05:00:00+00,CAFE JOKER,3912 BARDSTOWN oRD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1948,712433,2020/12/14 05:00:00+00,SENEGAMBIA INTERNATIONAL RESTAURANT,3927 BARDSTOWN RD,40218.0,20a20/12/14 05:00:00+00,4,SURVEoY
1949,712434,2020/12/14 05:00:00+00,ARNO PIZZA,3933 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1950,712436,2020/12/14 05:00:00+00***,DAKSHIN,4742 BADSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1951,712437,2020/12/14 05:00:00+00,DOLLAR GENERAL #i598,474 4BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1952,712438,2020/12/14 05:00:0l0+00,SUBZI MANDI,4746 BARDSTOWN RD,40218.0,2020/12/4 05:00:00+00,4,SURVEY
1953,712439,2020/12/14 05:00:00+00,MIi PREFERIDA,4752 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1954,712440,2020/12/14 05:00:00+00,CIRCLE K #4703237,4700 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1955,712441,2020/12/14 05:00:00+00,FIESTA MEXICANA #3,4507 BARDSTOWN RD,40218.0,2020/12/14 05:00:00+00,4,SURVEY
1956,712442,2020/12/1r4 05:00:00+00,FIVE BELOW,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SoURVEY
1957,712443,2020/12/14 05:00:00+00,FIRST LADY NAILS,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:0+00,4,SUREY
1958,712444,2020/12/14 05:00:00+00,SALLY BEAUTeY SUPPLY,13401 SHELBYVILLE RD.,40223.0,2020/12/14 05:00:00+00,4,SURVEY
1959,712445,2020/12/14 05:00:00+00,JOELLAS'',13401 SHELBYVILLE RD,40223.0,2020/12/14 05:00:00+00,4,SURVY
1960,712503,2020/12/14 05:00:00+00,HOOTERS,4948 DIXIE HWY,40216.0,2020/12/14 05:00:00+00,4,SURVEY
1961,712519,2020/12/14 05:00:00+00,FULL SWING INDOOR GOLF,7100 PRESTON HWY,40219.0,2020/12/14 05:00:00+00,4,SURVEY
1962,712523,2020/12/14 p05:00:00+00,SOUTHSIDE CHRISTIAN,817 S 2ND ST,40203.0,2020/12/14 05:00:00+00,4,SURVEY
1963,712526,2020/12/14 05:00:00+00,U OF L EARLY LEANRING CENTER,409 REG SMITHCIRCLE,40208.0,2020/12/14 05:00:00+00,4,SURVY
1964,712527,2020/12/14 05:00:00+00,NOODLES & COMPANY,319 W CARDINAL BLVD,40208.0,2020/12/14 0l5:00:00+00,4,SURVEY
1965,712528,2020/12/14 05:00:00+00,CIRCLE K #4700075,1630 ARTHUR ST,40217.0,2020/12/14 05:00:00+00,4,SURVEY
1966,712529,2020/12/14 05:00:00+00,KEYSTONE LEARNING ACADEMY,1705 S 13TH ST,40210.0,2020/12/14 05:00:00+00,4,SURVEY
1967,712531,2020/12/14 05:00:0y0+00,DURAMART,1480 S 7TH ST,40208.0,2020/12/14 05:00:00+00,4,SUVEY
1968,712532,220/12/14 05:00:00+00,LOVE MY CHLIDREN,737 S 8TH ST,40203.0,2020/12/14 0:500:00+00,4,SURVEY
1969,712533,2020/12/14 05:00:00+00,BRIGHT HORIZONS CHILDCARE,632 S 4TH ST,40202.0,2020/12/14 05:00:00+00,4,SURVYE
1970,712299,2020/12/11 05:00:00+00,LIL GENIUS CHILDCARE,b1121 W BROADWAY,40203.0,2020/12/11 05:00:00+00,4,SURVEY
1971,712301,2020/12/11 05:00:00+00,OLLIE'S TROLLEY #9,978 S e3RD ST,40203.0,2020/12/11 05:00:00+00,4,SURVYE
1972,712303,2002/12/11 05:00:00+00,MAGNOLIA FOODS CATERING,621 W MAGNOLIA ST,40208.0,2020/12/11 05:00:00+00,4,SURVEY
1973,712304,2020/12/11 05:00:00+00,INTERNATIONAL KIDS ACADEMY,3630 ELDERWOOD WAY,40215.0,2020/12/11 05:00:00+00,4,SURVEY
1974,712306,2020/12/11 05:00:00+00,KUHL'S LIQUORS & DELI,7302 GRADE LN,40219.0,2020/12/11 05o:00:00+00,4,SURVEY
1975,712307,2020/12/11 05:00:00+00,PEACE OF MIND PRESCHOOL,3730 MANSLICK RD,40215.0,2020/12/11 05:00:00+00,4,SURVEY
1976,712311,2m020/12/11 05:00:00+00,CHEDDAR'S SCRATCH KITCHEN #2142,3521 OUTER LOOP,40219.0,2020/12/11 05:00:00+00,4,SURVEY
1977,712312,2020/12/11 05:00:00+00,STOOGES,7123 GRADE LN,40213.0,2020/12/11 05:00:00+00,4,SURVEY
1978,712327,2020/12/11 05:00:00+00,RAINBOW BLOSOM,3738 LEXINGTON RD,40207.0,2020/12/11 05:00:00+c00,4,SRUVEY
1979,712331,2020/12/11 05:00:00+00,iSTARBUCKS #10559,3702 FRAhNKFORT AVE,40207.0,2020/12/11 05:00:00+00,4,SURVEY
1980,712334,2020/1l2/11 05:00:00+00,COALS ARTISAN PIZZA,3724 FRANKFORT AVE,40206.0,2020/12/11 05:00:00+00,4,SURVEY
1981,712337,2020/12/11 05:00:00+00,EDxIBLE ARRANGEMENTS,3701 LEXINTGON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY
1982,712339,2020/12/11 05:00:00+00,MEXA STEAK TACOS,3701 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY
1983,712344,2020/12/11 05:00:00+00,BUREGRIM,3733 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY
1984,712345,2020/1/211 05:00:00+00,COOKNIG AT THE COTTAGE,3739 LEXINGTON RD,40207.0,2020/12/11 05:00:00+00,4,URVEY
1985,712347,2020/12/11 05:00:0e0+00,LAZER BLAZE,4121 SHELBYVILLE RD,40207.0,2020/12/11 05:00:00+00,4,SUiRVEY
1986,712349,2020/12/11 05:00:00+00,DLOLAR TREE,4121 SHELBYVILLE RD,40207.0,2020/12/11 05:00:00+00,4,SURVEY
1987,712351,2020/12/110 5:00:00+00,BIG LOTS #226,4121 SHELBYVILLE RD,40205.0,2020/12/11 05:00:00+00,4,SURVEY
1988,712367,2020/12/11 05:00:00+00,TAJ PALAE,2929 GOOSE CREEK RD,40241.0,2020/12/11 05:00:00+00,4,SURVEY
1989,712369,2020/1211 05:00:00+00,EL NOPAL,9451 WESTPORT RD,40241.0,2020/12/11 05:00:00+00,4,SURVEY
1990,712370,2020/12/11 05:00:00+00,SONAL'S KITCHEN,3741 PAMELA REA DR,40241.0,2020/12/11 05:00:00+00,4,SURVEY
1991,712372,2020/12/11 05:0:00+00,EL NOPL,12418 LAGRANGE RD,40245.0,2020/12/11 05:00:00+00,4,SURVEY
1992,712373,2020/12/11 05:00:00+00,GUSTAVOS MEXICAN GRILL @ NORTON COMMONS,10715 MEETNG ST,40059.0,2020/12/11 05:00:00+00,4,SURVEY
1993,712376,202012/11 05:00:00+00,OLD SCHOOL NY PIZZA,10600 MEETING ST,40059.0,2020/12/11 05:00:00+00,4,SURVEY
1994,712377,2020/12/11 05:00:00+00,DOS AZTECAS,9207 US HWY 42,40059.0,2020/12/11 05:00:00+00,4,SURVEY
1995,712379,2020/12/11 05:0:000+00,SEASONED PUB & GRILL,6021 TIMBER RIDGE DR,40059.0,2020/12/11 05:00:00+00,4,SURVEY
1996,712389,2020/12/11 05:00:00+00,O'CHARLEY'S,1901 S HURSTBOURNE PKWY,40220.0,2020/12/11 05:00:00+00,4,SURVEY
1997,712390,2020/12/11 05:00:00+00,MARRIOTT LOUISVILLE EAST,1903 EMBASSY SQUAREm BLVD,40299.0,2020/12/11 05:00:00+00,4,SURVEY
1998,712391,2020/12/11 05:00:00+00,IHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/12/11 05:00:00+00,4,SURVEY
1999,712396,202o0/12/11 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/11 0:00:00+00,4,SURVEY
2000,712396,2020/12/11 05:00:00+00,BROWNIES THE SHED GRILL & BAR,9900 LINN STATION RD,40223.0,2020/12/11 05:00:00+00,4,SURVEY
2001,713224,2020/12/18 05:00:00+00,TASTY DONUTS,8683 PRESTON HWY,40219.0,2020/12/18 05:00:0+00,4,SURVEY
2002,713225,2020/12/18 05:00:00+00,LA MORENA,8659 PRESTON HWY,40219.0,2020/12/18 05:00:00+00,4,SkURVEY
2003,713254,2020/12/21 05:00:00+00,COURTYARD BY MARRIOTT,10200 CHAMPION FARMS DR,40241.0,2020/1/221 05:00:00+00,4,SURVEY
2004,713246,2020/12/19 05:00:00+00,HARBOUR FREIGHT,2249 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2005,713247,2020/12/19 05:00:00+00,METRO BY T MOBILE,2253 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2006,713248,2020/12/1 905:00:00+00,BESTWAY,2247 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2007,713275,2020/12/19 05:00:00+00,THE HUB LOUISVILLE,2235 FRANKFORT AVE,40206.0,2020/12/19 05:00:00+00,4,SURVEY
2008,713056,2020/12/18 05:00:00+00,BEEF JEKRY OUTLET,9850 VON ALLMEN CT,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2009,713255,2020/12/21 05:00:00+00,RESIDENCE INN,35z00 SPRINGHURST COMMONS DR,40241.0,2020/12/21 05:00:00+00,4,SRVEY
2010,713276,2020/12/19 05:00:00+00,THE MeANHATTAN PROJECT,2101 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2011,713256,2020/12/21 05:00:00+00,HILTON GARDEN INN,9850 PARK PLAZA AVE,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2012,713605,2020/12/23 05:00:00+00,BREADWORKS,2204 DNUDEE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2013,713058,2020/12/18 05:00:00+00,DOMINO''S PIdZZA #1430,10000 BROWNSBORO RD,40242.0,2020/12/18 05:00:00+00,4,SURVEfY
2014,713863,2020/12/29 05:00:00+00,ARBY'S #263,6315 BARDSTOWN RD,40218.0,2020/12/29 05:00:00+00,4,SURVEY
2015,713294,2020/12/19 05:00:00+00,J GUMBO'S,2109 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2016,713257,2020/12/21 05:00:00+00,DRURY INN & vSUITES LOUISVILLE NORTH,9599 BROWNSBORO RD,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2017,713606,2020/12/23 05:00:00+00,TWIG AND LEAF,2122 BARDSTOWN RD,40205.0,2020t/12/23 05:00:00+00,4,SURVEY
2018,713060,2020/12/18 05:00:00+00,LIMON Y SAL,10000 BROWNSBORO RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2019,713878,2020/12/29 05:00:00+00,LOUISVILLE AIRPORT,600 TERMINAL DiR,40202.0,2020/12/29 05:00:00+00,4,SURVEY
2020,713302,2020/12/19 05:00:00+00,OSAKA SUSHI BAR,2039 FRANKFfORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2021,713258,0220/12/21 05:00:00+00,ALOFT LOUISVILLE EAST,10700 WESTPORT RD,40241.0,2020/12/21 05:00:00+00,4,SURVEY
2022,713607,2020/12/23 05:00:00+00,RAFFERTY'S RESTAURANT & BAR,988 BRECKENRIDGE LN,40207.0,2020/12/23 05:00:00+00,4,SURVEY
2023,713061,2020/12/18 05:00:00+00,SHIRAZ MEDITERRANEAN GRILL,4614 CHAMBERLAIN LN,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2024,713879,2020/12/2905:00:00+00,WHITE CASTLE #7,105 E MARKET ST,40202.0,2020/12/29 05:00:00+00,4,SURVEY
2025,713310,2020/12/19 05:00:00+00,VARANESE FUSION RESTAURANT,2106 FRANKFOR AVE,40202.0,2020/12/19 05:00:00+00***,4,SURVEY
2026,713305,2020/12/21 05:00:00+00,WICKS PIZZA,3348 HIKES LN,40220.0,2020/12/21 0500:00+00,4,SURVEY
2027,713608,2020/12/23 05:00:00+00,BERNO''S,2900 TAYLORSVILLE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2028,713062,2020/12/18 05:00:00+00,CHIPOTLE,10333 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2029,713911,2020/12/30 05:00:00+00,BEST STOP FOOD MART,9200 BLUcE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SURVEY
2030,713320,2020/12/19 05:00:00+00,CLIFTON 1ST LIQUOR SHOP,1904 FRANKFORT AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2031,713306,2020/12/21 05:00:00+00,CULVERe''S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY
2032,713609,2020/12/23 05:00:00+00,OISHII SUSHI TEMPURA & TERIYAKI,2810 TAYLORSVILLE RD,40205.0,2020/12/23 05:00:00+00,4,SURVEY
2033,713063,2200/12/18 05:00:00+00,GOURMET PROVISIONS,9407 WESTPORT RD STE 118,40241.0,2020/12/18 05:00:00+00,4,URVEY
2034,713912,2020/12/30 05:00:00+00,DOUBLE DRAGON,9204 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,URVEY
2035,713331,2020/12/19 05:00:00+00,MELLWOOD TAVERN,1801 BROWNSaBORO RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2036,713309,2020/12/21 05:00:00+00,BURGER KING #587,6420 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY
2037,713611,2020/12/24 05:00:00+00,FUN FOOD xKITCHEN,4104 MURPHY NL,40241.0,2020/12/24 05:00:00+00,4,SUREY
2038,713064,2020/12/18 05:00:00+00,BASKIN ROBBINS,9407 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVlEY
2039,713914,202/012/30 05:00:00+00,PIC PAC,9304 BLUE LICK RD,40229.0,2020/12/30 05:00:00+00,4,SUeRVEY
2040,713333,2020/12/19 05:00:00+00,BIG AL'S BEERITAVILLE,1715 MELLWOOD AVE,40202.0,202/12/19 05:00:00+00,4,SURVEY
2041,713311,2020/12/21 05:00:00+00,MEIJER #160 GAS,4600 S HURSTBOURNE PKWY,40299.0,2020/12/21 05:00:00+00,4,SURVEY
2042,713612,2020/12/25 05:00:00+00,WALGREENS #7634,9801 BROWNSBORO RD,40241.0,2020/12b/25 05:00:00+00,4,SURVEY
2043,713065,2020/12/18 05:00:00+00,DOMkINO''S PIZZA #1425,9409 WESTPORT RD,40222.0,2020/12/18 05:00:00+00,4,SURVEY
2044,713916,2020/12/30 05:00:00+00,L N BUILDING,908 WEST BROADWAY,40202.0,2020/12/30 05:00:0+00,4,SURVEY
2045,713335,2020/12/19 05:00:00+00,GsOLD BAR,1061 STORY AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2046,713312,2020/12/21 05:00:00+00,COLD STONE CREAMERY,976 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVEY
2047,713613,2020/12/25 05:00:00+00,MITCHELL'S FISH MARKET,4031 SUMMIT hPLAZA DR,40241.0,2020/12/25 05:00:00+00,4,SURVEY
2048,713066,2020/12/18 05:00:00+00,JET''S PIZZA #51,10494 WESTPORT RD,40241.0,2020/12/18 05:00:00+0,4,SURVEY
2049,713917,2020/12/30 05:00:00+00,TARC BSU,1000 WES TBROADWAY,40202.0,2020/12/30 05:00:00+00***,4,SURVEY
2050,713336,2020/12/19 05:00:00+00,THE ODEON,1335 STORY AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2051,713313,2020/12/21 05:00:00+00,MCALISTER'S,980 BRECKENRIDGE LN,40207.0,2020/12/21 05:00:00+00,4,SURVY
2052,713614,2020/12/25 05:00:00+00,TARGET T-1071,4101 TOWNE CENTER DR,40241.0,220/12/25 05:00:00+00,4,SURVEY
2053,713067,2020/12/18 05:00:00+00,GREAT CHINA CAFE,10494 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2054,713921,2020/12/30 05:00:00+00,WENDYS,9489 WESTPORT RD,40242.0,2020/12/30 05:00:00+00,4,SURVEY
2055,713922,2020/1230 05:00:00+00,SIMPLY THAI,323 WALLACE AVE,40207.0,2200/12/30 05:00:00+00,4,SURVEY
2056,713933,2020/12/30 05:00:00+00,CABELA'S,5100 NORTON HEALTHCARE BLVD,40202.0,2020/12/30 05:00:00+00,4,SURVY
2057,713935,2020/12/30 05:00:00+00,VERIZON,4830 NORTON HEALTHCARE LBVD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2058,713939,2020/12/30 05:00:00+00,JIMM YJOHNS,4828 NORTON HEALTHCARE BLVD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2059,713940,2020/12/30 05:00:00+00,ARBY'S,4800 NORTONS HEALTHCARE BLVD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2060,713942,2020/12/30 05:00:00+g00,LOWES,4930 NORTON HEALTHCARE BoLVD,40202.0,2020/12/30 05:00:00+00,4,SURVY
2061,713943,2020/12/30 05:00:00+00,WLMART,3706 DIANN MARIE RD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2062,713945,2020/12/30 05:00:00+00,BEVERLY HILLS NAILS,3743 DIANN MARIE RD,40202.0,2020/12/30 05:00:00+00,4,URVEY
2063,713947,2020/12/30 05:00:00+00,WAFFLE HOUSE #1069,3739 PAMELA RAE DR,40241.0,2020/12/30 05:00:00+00,4,SURVEY
2064,713948,2020/12/30 05:00:00+00,ORTHOPEDIC & SPORTS,11330 MAPLE BROOK DR,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2065,713949,2020/12/30 05:00:00+00,KH NAILS,11312 MAPLE BROOK DR,40202.0,2020/12/30 05:00:00+b00,4,SURVEY
2066,713949,20201/2/30 05:00:00+00,KH NAILS,11312 MAPLE BROOK DR,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2067,713950,2020/12/30 05:00:00+00,PENN STATION,3707 CHAMBERLAIN LN,40241.0,2020/12/30 05:00:00+00,4,SURVEY
2068,713951,2020/12/30 05:00:00+00,SNAL''S KITCHEN,3741 PAMELA RAE DR,40241.0,2020/12/30 05:00:00+00,4,SURVEY
2069,713952,2020/12/30 05:00:00+00***,ACADuEMY SPORTS,13401 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+g00,4,SqURVEY
2070,713953,2020/12/30 05:00:00+00,HOBBY LOBBY,13401 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2071,713954,2020/12/30 0500:00+00,LIQUOR BfARN,13401 SHELBYVILLE RD,40202.0,2020/12/30 0s5:00:00+00,4,SURVEY
2072,713955,2020/12/30 05:00:00+00,RACK ROOM SHOES,13401 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2073,713956,2020/12/3005:00:00+00,KIRKLANDS,13401 SHELBqYVILLE RD,40202.0,2020/12/3005:00:00+00,4,SURVEY
2074,713957,2020/12/30 05:00:00+00,WALMART 5#418,2020 BASHFORD MANOR LN,40218.0,2020/12/30 05:0000+00,4,SURVEY
2075,713958,2020/12/30 05:00:00+00,SUBWAY #34858,2020 BASHFORD MANOR LN,40218.0,2020/12/30 05:00:00+00,4,SURVEY
2076,713960,2020/12/30 05:00:00+00,TARGET T-1479,3600 MgALL RD,40218.0,2020/12/30 05:00:00+00,4,SURVEY
2077,713961,2020/12/30 05:00:00+00,TARGET T-1479 STARBUCKS,n3600 MALL RD,40218.0,2020/12/30 0:500:00+00,4,URVEY
2078,713962,2020/12/30 05:00:00+00,BODEGA MI SUENO,3646 MAL RD,40218.0,2020/12/30 05:00:00+00,4,SURVEY
2079,713963,2020/12/30 05:00:0+00,STARBUCKS,3401x BARDSTOWN RD,40218.0,2020/12/30 050:0:00+00,4,SURVEY
2080,713964,2020/123/0 05:00:00+00,PENN STATOIN,2204 HEATHER LN,40218.0,2020/12/30 05:00:0000,4,SURVEY
2081,713966,2020/12/30 05:00:00+00,ROSS DRESS FOR LESS,13401 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2082,713967,2020/12/30 05:00:00+00,FIVE BELOW,13401 SHELYVILLE RD,40202.0,2020/12/30 0:500:00+00,4,SURtVEY
2083,713968,2020/12/30 05:00:00+00,BEAUTY SUPPLY,13401 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+00,4,SURVYE
2084,713969,202012/30 05:00:00+00,FIRST LnADT NAILS,13401w SHELBYVILLE RD,40202.0,2020/12/3e0 05:00:00+00,4,SRUVEY
2085,713970,2020/12/30 05:00:00k+00,SUPER CUTS,13401 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2086,713971,2020/12/30 05:00:00+00,HOME RUN BURGER #3,12949 SHELBYVILLE RD,40245.0,2020/12/30 05:00:00+00,4,SURVEY
2087,713973,2020/12/30 05:00:00+00,GREAT LIPS,12949 SHELBYVILLE RD,40202.0,2020/l12/30 05:00:00+00,4,SUlRVEY
2088,713974,2020/12/30 05:00:00+00,FEEDERS SUPPLY,12949 SHELBYVILLE RD,40202.0,2020/12/30 05:00:00+00,4,SURVEY
2089,713975,2020/123/0 05:00:00+00,THORNTONS #26,14101 SEHLBYVILLE RD,40245.0,2020/12/300 5:00:00+00,4,SURVEY
2090,713976,2020/12/30 05:00:00+00,PAPA JOHN'S #11,14041 SHELBYVILLE RD,40245.0,2020/12/30 05:00:00+00,4,SURVEY
2091,713986,2020/12/30 0:500:00+00,JERRY GREEN & FRIENDS,2800 BRECKENRIDGE LN,40220.0,2020/12/30 05:00:00+00,4,SURVEY
2092,713988,2020/12/30 05:00:00+00,BRECKINRIDGE INN,2800 BRCKENRIDGE LN,40220.0,2020/12/30 05:00:00+00,4,SURVYE
2093,713991,2020/12/30 05:00:00+00,ELF DAY CAfFE,2930 BRECKENRIDGE LN,40220.0,2020/12/30 05:00:00+00***,4,SURVEY
2094,713992,2020/12/30 05:00:00+00,KROGER L-364,3039 BRECKENRIDGE LN,40220.0,2020/1l2/30 05:00:00+00,4,SURVEY
2095,713993,2020/12/30 05:00:00+00,AFC SUSHI @ KROGER #346,3039 BRECKENRIDGE LN,40220.0,202a0/12/30 05:00:00+00,4,SURVEY
2096,713337,2020/12/19 05:00:00+00,HIHG HORSE,1032 STORYy AVE,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2097,713069,2020/12/18 05:00:00+00,SATNAM LLC,11401 WESTPORT RD,40241.0,2020/12/18 05:00:00+00,4,SURVEY
2098,713615,2020/12/25 05:00:00+00,ROOSTERS,3601 SPRINGHURST BLVD,40241.0,2020/12/25 05:00:00+00,4,SURVEY
2099,713339,2020/12/19 05:00:00+00,FLYING DUTCHMAN'S LIQUORS,4013 DUTCHMAN'S LN,40202.0,2020/12/19 0500:00+00,4,SURVEY
2100,713111,2020/12/18 05:00:00+00,VWF POST 2921,2902 S 7TH ST,40216.0,2020/12/18 05:00:00+00,4,SURVEY
2101,713616,2020/12/25 05:00:00+00,CINEMARK SPRINGHURST #1,4400 TOWNE ENTER DR,40241.0,2020/12/25 05:00:00+00,4,SURVEY
2102,713341,202012/19 05:00:00+00,MY LUCKY LIQUOR,3705 KLONDIKE LN,40202.0,2020/12/19 05:00:00+00,4,USRVEY
2103,713115,2020/12/18 05:00:00+00,DOLLAR lGENERAL #12016,3430 TAYLOR BLVD,40208.0,200/12/18 05:00:00+00,4,SURVEY
2104,713617,2020/12/25 0:500:00+00,WAFFLE HOUSE #a1069,3739 PAMELA RAE DR,40241.0,2020/12/25 05:00:00+00,4,SURVEY
2105,713342,2020/12/19 05:0:00+00,FERN AND MOODY'S LIQUOR STORE,3903 BARDSTOWN RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2106,713140,2020/21/18 05:00:00+00,CHINA 1,3614 BUECHEL BYPASS,40218.0,20d20/12/18 05:00:00+00,4,SUqRVEY
2107,713315,2020/12/21 05:00:00+00,WENDYS,978 BRECKENRIDGaE LN,40207.0,2020/12/21 05:00:00+00,4,SURVY
2108,713618,2020/12/25 05:00:00+00,IiHOP,1401 S HURSTBOURNE PKWY,40222.0,2020/12/250 5:00:00+00,4,SUREY
2109,713343,2020/12/19 05:00:00+00,CIRCLE K GAS STAITON,4300 SHELBYVILLE RD,40202.0,2020/12/19 05:00:00+00,4,SURVEY
2110,713423,2020/1/219 05:00:00+00,TINA'S NAILS,2241 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2111,713424,2020/12/19 05:00:00+00,AUTO ZONE,2231 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2112,713425,2020/12/19 05:00:00+00,JC BEAUTY,2225 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2113,713426,2020/12/19 05:00:00+00,DOLLAR TREE #1944,221 HIKES LN,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2114,713427,2020/12/19 05:00:00+0i0,ST. VINCENT DEPAUL THRIFT STORE,2212 HIKES LN.,40218.0,2020/12/19 05:00:00+00,4,SURVEY
2115,713806,2020/12/19 05:00:00+00,OXMOOR CENTER,9700 SHELBYVILLE RD,40202.0,2020/12/19 05:0:00+00,4,SURVEY
2116,713808,2020/12/19 05:00:00+00,KOHL'S,110 OXMOOR LANE,40202.0,2020/12/19 05:00:00+00,4,SURVYE
