Id,Name,Year,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,FilmingLocations
tt0432021,Resident Evil: Extinction,2007,"Milla Jovovich,Ali Larter,Oded Fehr","Milla Jovovich,Oded Fehr,Ali Larter,Iain Glen,Ashanti,Christopher Egan,Spencer Locke,Matthew Marsden,Linden Ashby,Jason O'Mara,Mike Epps,Joe Hursley,John Eric Bentley,James Tumminia,Kirk B.R. Woller",English,"France,Australia,Germany,UK,USA",94 min,6.3,"140,922","344 user,214 critic","Churubusco Studios, Mexico City, Distrito Federal, Mexico"
tt0362004,Palindromes,2004,"Jennifer Jason Leigh,Ellen Barkin,Stephen Adly Guirgis","Matthew Faber,Angela Pietropinto,Bill Buell,Emani Sledge,Ellen Barkin,Valerie Shusterov,Richard Masur,Hillary B. Smith,Danton Stone,Robert Agri,Hannah Freiman,Stephen Singer,Rachel Corr,Stephen Adly Guirgis,Will Denton","English,Hebrew",USA,100 min,6.8,"10,321","111 user,109 critic","Brooklyn, New York City, New York, USA"
tt0112384,Apollo 13,1995,"Tom Hanks,Bill Paxton,Kevin Bacon","Tom Hanks,Bill Paxton,Kevin Bacon,Gary Sinise,Ed Harris,Kathleen Quinlan,Mary Kate Schellhardt,Emily Ann Lloyd,Miko Hughes,Max Elliott Slade,Jean Speegle Howard,Tracy Reiner,David Andrews,Michele Little,Chris Ellis",English,USA,140 min,7.6,"194,716","287 user,149 critic","Ambassador Hotel - 3400 Wilshire Boulevard, Los Angeles, California, USA"
tt0479997,Season of the Witch,2011,"Nicolas Cage,Ron Perlman,Claire Foy","Nicolas Cage,Ron Perlman,Stephen Campbell Moore,Stephen Graham,Ulrich Thomsen,Claire Foy,Robert Sheehan,Christopher Lee,Kevin Rees,Andrew Hefler,Fernanda Dorogi,Rebekah Kennedy,Matt Devere,Róbert Bánlaki,Barna Illyés","English,Latin",USA,95 min,5.4,"72,096","215 user,271 critic","Budapest, Hungary"
tt0325805,Matchstick Men,2003,"Nicolas Cage,Alison Lohman,Sam Rockwell","Nicolas Cage,Sam Rockwell,Alison Lohman,Bruce Altman,Bruce McGill,Jenny O'Hara,Steve Eastin,Beth Grant,Sheila Kelley,Fran Kranz,Tim Kelleher,Nigel Gibbs,Bill Saito,Tim Maculan,Stoney Westmoreland",English,USA,116 min,7.3,"100,378","332 user,170 critic","3508 Meier St, Los Angeles, California, USA"
tt1502404,Drive Angry,2011,"Nicolas Cage,Amber Heard,William Fichtner","Nicolas Cage,Amber Heard,William Fichtner,Billy Burke,David Morse,Todd Farmer,Christa Campbell,Charlotte Ross,Tom Atkins,Jack McGee,Katy Mixon,Wanetah Walmsley,Robin McGee,Fabian C. Moreno,Edrick Browne",English,USA,104 min,5.5,"78,263","208 user,294 critic","Burma Rd & 4th St, Minden, Louisiana, USA"
shooter,Shooter,2006 2007 2008,"Mark Wahlberg,Michael Peña,Rhona Mitra","Mark Wahlberg,Michael Peña,Danny Glover,Kate Mara,Elias Koteas,Rhona Mitra,Jonathan Walker,Louis Ferreira,Tate Donovan,Rade Serbedzija,Alan C. Peterson,Ned Beatty,Lane Garrison,Zak Santiago,Michael-Ann Connor",English,USA,,"5.6/10,5.5/10","240,023","334 user,198 critic","Kamloops, British Columbia, Canada"
tt0372183,The Bourne Supremacy,2004,"Matt Damon,Franka Potente,Joan Allen","Matt Damon,Franka Potente,Brian Cox,Julia Stiles,Karl Urban,Gabriel Mann,Joan Allen,Marton Csokas,Tom Gallop,John Bedford Lloyd,Ethan Sandler,Michelle Monaghan,Karel Roden,Tomas Arana,Oksana Akinshina","English,Russian,German,Italian","USA,Germany",108 min,7.8,"314,945","793 user,233 critic","Los Angeles, California, USA"
tt0479884,Crank,2006,"Jason Statham,Amy Smart,Carlos Sanz","Jason Statham,Amy Smart,Jose Pablo Cantillo,Efren Ramirez,Dwight Yoakam,Carlos Sanz,Reno Wilson,Edi Gathegi,Glenn Howerton,Jay Xcala,Keone Young,Valarie Rae Miller,Yousuf Azami,Laurent Schwaar,David Brown","English,Spanish,Korean",USA,88 min,7.0,"183,956","438 user,165 critic","The Prince - 3198 W. Seventh Street, Koreatown, Los Angeles, California, USA"
tt1656190,Safe,2012,"Jason Statham,Catherine Chan,Chris Sarandon","Jason Statham,Catherine Chan,Robert John Burke,James Hong,Anson Mount,Chris Sarandon,Sándor Técsy,Joseph Sikora,Igor Jijikine,Reggie Lee,James Colby,Matt O'Toole,Jack Gwaltney,Barry Bradford,Jay Giannone","English,Mandarin,Russian",USA,94 min,6.5,"76,690","132 user,256 critic","Bensalem Township, Pennsylvania, USA"
tt1121931,Crank: High Voltage,2009,"Jason Statham,Amy Smart,Clifton Collins Jr.","Jason Statham,Amy Smart,Dwight Yoakam,Efren Ramirez,Julanne Chidi Hill,Jose Pablo Cantillo,Reno Wilson,Keone Young,Art Hsu,Joseph Julian Soria,Bai Ling,Clifton Collins Jr.,David Carradine,Corey Haim,Geri Halliwell",English,USA,96 min,6.2,"103,115","223 user,146 critic","Hollywood Park Racetrack - 1050 S. Prairie Avenue, Inglewood, California, USA"
tt0472399,The Mechanic,2011,"Jason Statham,Ben Foster,Donald Sutherland","Jason Statham,Ben Foster,Tony Goldwyn,Donald Sutherland,Jeff Chase,Mini Anden,James Logan,Eddie J. Fernandez,Joshua Bridgewater,John McConnell,Christa Campbell,Joel Davis,Mark Nutter,Ardy Brent Carlson,Lara Grice",English,USA,93 min,6.6,"110,057","178 user,248 critic","Chicago, Illinois, USA"
tt0138304,The Astronaut's Wife,1999,"Charlize Theron,Johnny Depp,Joe Morton","Johnny Depp,Charlize Theron,Joe Morton,Clea DuVall,Donna Murphy,Nick Cassavetes,Samantha Eggar,Gary Grubbs,Blair Brown,Tom Noonan,Tom O'Brien,Lucy Lin,Michael Crider,Jacob Stein,Timothy Wicker",English,USA,109 min,5.3,"43,505","257 user,108 critic","One 5th Avenue, New York, NY 10003"
tt0121164,Corpse Bride,2005,"Johnny Depp,Helena Bonham Carter,Emily Watson","Johnny Depp,Helena Bonham Carter,Emily Watson,Tracey Ullman,Paul Whitehouse,Joanna Lumley,Albert Finney,Richard E. Grant,Christopher Lee,Michael Gough,Jane Horrocks,Enn Reitel,Deep Roy,Danny Elfman,Stephen Ballantyne",English,"UK,USA",77 min,7.4,"172,463","458 user,264 critic","England, UK"
tt0142688,The Ninth Gate,1999,"Johnny Depp,Frank Langella,Lena Olin","Johnny Depp,Frank Langella,Lena Olin,Emmanuelle Seigner,Barbara Jefford,Jack Taylor,José López Rodero,Tony Amoni,James Russo,Willy Holt,Allen Garfield,Jacques Dacqmine,Joe Sheridan,Rebecca Pauly,Catherine Benguigui","English,French,Latin,Portuguese,Spanish","Spain,France,USA",133 min,6.7,"130,548","643 user,174 critic",Portugal
tt0162661,Sleepy Hollow,1999,"Johnny Depp,Christina Ricci,Miranda Richardson","Johnny Depp,Christina Ricci,Miranda Richardson,Michael Gambon,Casper Van Dien,Jeffrey Jones,Richard Griffiths,Ian McDiarmid,Michael Gough,Christopher Walken,Marc Pickering,Lisa Marie,Steven Waddington,Claire Skinner,Christopher Lee","English,Latin","USA,Germany",105 min,7.4,"248,655","987 user,246 critic","Hatfield House, Hatfield, Hertfordshire, England, UK"
tt0319061,Big Fish,2003,"Ewan McGregor,Albert Finney,Billy Crudup","Ewan McGregor,Albert Finney,Billy Crudup,Jessica Lange,Helena Bonham Carter,Alison Lohman,Robert Guillaume,Marion Cotillard,Matthew McGrory,David Denman,Missi Pyle,Loudon Wainwright III,Ada Tai,Arlene Tai,Steve Buscemi","English,Cantonese",USA,125 min,8.0,"333,322","809 user,233 critic",USA
tt0109707,Ed Wood,1994,"Johnny Depp,Martin Landau,Sarah Jessica Parker","Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,Jeffrey Jones,G.D. Spradlin,Vincent D'Onofrio,Bill Murray,Mike Starr,Max Casella,Brent Hinkley,Lisa Marie,George 'The Animal' Steele,Juliet Landau,Clive Rosengren",English,USA,127 min,7.9,"136,459","412 user,143 critic","California, USA"
tt3045616,Mortdecai,2015,"Johnny Depp,Gwyneth Paltrow,Ewan McGregor","Johnny Depp,Gwyneth Paltrow,Paul Bettany,Ewan McGregor,Olivia Munn,Jonny Pasvolsky,Michael Culkin,Ulrich Thomsen,Alec Utgoff,Rob de Groot,Guy Burnet,Jeff Goldblum,Paul Whitehouse,Norma Atallah,Nicholas Farrell",English,"UK,USA",107 min,5.5,"34,580","161 user,177 critic","Old Royal Naval College, Greenwich, London, England, UK"
tt3625916,Caffeine Madness,2014,"Michael J. Mantsourani Jr.,Jennifer Short,Kristen Huffstetler","Michael J. Mantsourani Jr.,Jennifer Short,Kristen Huffstetler,Parker Hubbard,Kheti Andrews,Kenneth Davis,Stephanie Parente",English,USA,,,,,"Louisburg, North Carolina, USA"
love_is_all_there_is,Love Is All There Is,1996 1997 1998,"Lainie Kazan,Joseph Bologna,Barbara Carrera","Lainie Kazan,Joseph Bologna,Barbara Carrera,Renée Taylor,William Hickey,Dick Van Patten,Abe Vigoda,Connie Stevens,Paul Sorvino,Angelina Jolie,Nathaniel Marston,Joy Behar,Vera Lockwood,Sal Richards,Annie Meisels",English,USA,2 hr.,,982,"22 user,2 critic","City Island, Bronx, New York City, New York, USA"
tt0023027,Horse Feathers,1932,"Groucho Marx,Chico Marx,Harpo Marx","The Marx Brothers,Groucho Marx,Harpo Marx,Chico Marx,Zeppo Marx,Thelma Todd,David Landau",English,USA,68 min,7.7,"8,946","88 user,36 critic","Occidental College -1600 Campus Road, Eagle Rock, Los Angeles, California, USA"
tt0264395,Basic,2003,"John Travolta,Samuel L. Jackson,Connie Nielsen","John Travolta,Connie Nielsen,Samuel L. Jackson,Tim Daly,Giovanni Ribisi,Brian Van Holt,Taye Diggs,Dash Mihok,Cristián de la Fuente,Roselyn Sanchez,Harry Connick Jr.,Georgia Hausserman,Margaret Travolta,Dena Johnston,Nick Loren",English,"USA,Germany",98 min,6.5,"47,436","285 user,129 critic",Costa Rica
tt1535606,Universal Squadrons,2011,"Riley Smith,Willa Ford,Barry Corbin","Riley Smith,Willa Ford,Barry Corbin,Christian Kane,Marshall R. Teague,David Born,Adrian Green,Bryan Massey,Thiago Martins,Stacy Cunningham,Mark Nutter,Keith Stone,Morgana Shaw,Jackie VanZant,Tim Wheeler",English,USA,84 min,4.4,460,"4 user,3 critic",
tt1111422,The Taking of Pelham 1 2 3,2009,"Denzel Washington,John Travolta,Luis Guzmán","Denzel Washington,John Travolta,Luis Guzmán,Victor Gojcaj,Robert Vataj,John Turturro,Michael Rispoli,Ramon Rodriguez,James Gandolfini,John Benjamin Hickey,Alex Kaluzhsky,Gbenga Akinnagbe,Katherine Sigismund,Jake Siciliano,Jason Butler Harner",English,"USA,UK",106 min,6.4,"139,896","282 user,262 critic","Lower Bay Station, Toronto, Ontario, Canada"
tt0134273,8MM,1999,"Nicolas Cage,Joaquin Phoenix,James Gandolfini","Nicolas Cage,Joaquin Phoenix,James Gandolfini,Peter Stormare,Anthony Heald,Chris Bauer,Catherine Keener,Myra Carter,Amy Morton,Jenny Powell,Anne Gee Byrd,Jack Betts,Luis Oropeza,Rachel Singer,Don Creech",English,"Germany,USA",123 min,6.5,"100,239","582 user,136 critic","Clevelander Hotel - 1020 Ocean Drive, Miami Beach, Florida, USA"
tt0318627,Resident Evil: Apocalypse,2004,"Milla Jovovich,Sienna Guillory,Eric Mabius","Milla Jovovich,Sienna Guillory,Oded Fehr,Thomas Kretschmann,Sophie Vavasseur,Razaaq Adoti,Jared Harris,Mike Epps,Sandrine Holt,Matthew G. Taylor,Zack Ward,Iain Glen,Dave Nichols,Stefen Hayes,Geoffrey Pounsett",English,"Germany,France,UK,Canada,USA",94 min,6.2,"142,549","669 user,191 critic","Northern Secondary School, Toronto, Ontario, Canada"
tt1220634,Resident Evil: Afterlife,2010,"Milla Jovovich,Ali Larter,Wentworth Miller","Milla Jovovich,Ali Larter,Kim Coates,Shawn Roberts,Sergio Peris-Mencheta,Spencer Locke,Boris Kodjoe,Wentworth Miller,Sienna Guillory,Kacey Barnfield,Norman Yeung,Fulvio Cecere,Raymond Olubawale,Christopher Kano,Tatsuya Goke","English,Japanese,Spanish","Germany,France,USA,Canada",97 min,5.9,"123,613","409 user,248 critic","Cinespace Film Studios, Toronto, Ontario, Canada"
tt0829459,A Mighty Heart,2007,"Angelina Jolie,Dan Futterman,Irrfan Khan","Dan Futterman,Angelina Jolie,Archie Panjabi,Mohammed Afzal,Mushtaq Khan,Daud Khan,Telal Saeed,Arif Khan,Tipu Taheer,Amit Dhawan,Saira Nasir Khan,Aliya Khan,Sarah Mone,Bushra Parwani,Zafar Karachiwala","English,French,Urdu,Arabic","USA,UK",108 min,6.7,"23,493","119 user,192 critic","Austin, Texas, USA"
tt0120797,Pushing Tin,1999,"John Cusack,Billy Bob Thornton,Cate Blanchett","John Cusack,Billy Bob Thornton,Cate Blanchett,Angelina Jolie,Jake Weber,Kurt Fuller,Vicki Lewis,Matt Ross,Jerry Grayson,Michael Willis,Philip Akin,Mike O'Malley,Neil Crone,Matt Gordon,Joe Pingue","English,French","USA,Germany",124 min,6.0,"24,109","175 user,91 critic","Etobicoke, Toronto, Ontario, Canada"
tt0294357,Beyond Borders,2003,"Clive Owen,Angelina Jolie,Linus Roache","Angelina Jolie,Clive Owen,Teri Polo,Linus Roache,Noah Emmerich,Yorick van Wageningen,Timothy West,Kate Trotter,Jonathan Higgins,John Gausden,Isabelle Horler,Iain Lee,Keelan Anthony,John Bourgeois,Kalyane Tea","English,Amharic,Khmer,German,Chechen","USA,Germany",127 min,6.4,"21,417","155 user,53 critic","Charlevoix Region, Québec, Canada"
tt0893331,Four Sheets to the Wind,2007,"Wes Allen,Jeri Arredondo,Laura Bailey","Wes Allen,Jeri Arredondo,Laura Bailey,Nando Betancur,Darryl Cox,Fank Dodson,John Glosser,Christian Kane,Jim Kirkland,Blair Kroeber,Cody Lightning,Mark Loftis,Mary Neff,Bill Poague,Tamara Podemski","English,Creek",USA,81 min,5.7,463,"4 user,3 critic","Holdenville, Oklahoma, USA"
tt1565063,Good Day for It,2011,"Robert Patrick,Hal Holbrook,Jared Acosta","Robert Patrick,Hal Holbrook,Jared Acosta,Kathy Baker,Chris Barnes,Michael Belveduto,Mika Boorem,Richard Brake,Matt Duffin,Robert Englund,Joe Flanigan,Lance Henriksen,Christian Kane,Jerome Le Page,Samantha Mathis",English,USA,,5.6,531,"9 user,3 critic","Bangor, Pennsylvania, USA"
tt0144640,Three to Tango,1999,"Neve Campbell,Matthew Perry,Dylan McDermott","Matthew Perry,Neve Campbell,Dylan McDermott,Oliver Platt,Cylk Cozart,John C. McGinley,Bob Balaban,Deborah Rush,Kelly Rowan,Rick Gomez,Patrick Van Horn,David Ramsey,Kent Staines,Ho Chow,Michael Proudfoot",English,"Australia,USA",98 min,6.1,"15,916","119 user,80 critic","Liberty Grand, Toronto, Ontario, Canada"
tt0101465,Black Robe,1991,"Lothaire Bluteau,Aden Young,Sandrine Holt","Lothaire Bluteau,Aden Young,Sandrine Holt,August Schellenberg,Tantoo Cardinal,Billy Two Rivers,Lawrence Bayne,Harrison Liu,Wesley Côté,Frank Wilson,François Tassé,Jean Brousseau,Yvan Labelle,Raoul Trujillo,James Bobbish","Cree,English,Mohawk,Algonquin,Latin","Canada,Australia,USA",101 min,7.1,"5,178","69 user,17 critic","Lac Saint-Jean, Québec, Canada"
tt3986532,Tig,2015,"Stephanie Allynne,Zach Galifianakis,Sarah Silverman","Stephanie Allynne,Zach Galifianakis,Sarah Silverman,Jennifer Bliss,Louis C.K.,Jimmy Fallon,Craig Ferguson,Jimmy Kimmel,Demetri Martin,Kumail Nanjiani,Tig Notaro,Conan O'Brien,Andy Richter",English,USA,95 min,7.5,"1,092","4 user,15 critic","Los Angeles, California, USA"
tt3813310,Cop Car,2015,"Kevin Bacon,James Freedson-Jackson,Hays Wellford","Kevin Bacon,James Freedson-Jackson,Hays Wellford,Camryn Manheim,Shea Whigham,Sean Hartley,Kyra Sedgwick,Loi Nguyen,Sit Lenh,Chuck Kull,Thomas Coates,Kathleen Bentley,Justin Barr,Adam Barr,Lily Heber",English,USA,88 min,6.3,"10,438","60 user,117 critic","Colorado Springs, Colorado, USA"
tt2358456,I Am Big Bird: The Caroll Spinney Story,2014,"Caroll Spinney,Jim Henson,Frank Oz","Frank Oz,Steve Whitmire,Jim Henson,Eric Jacobson,Dave Goelz,Caroll Spinney,Sonia Manzano,Matt Vogel,Roscoe Orman,Jerry Nelson,Emilio Delgado,Alison Bartlett,Stephanie D'Abruzzo,Joey Mazzarino,Bob McGrath",English,USA,90 min,7.3,526,"8 user,47 critic","New York City, New York, USA"
tt3899932,Call Me Lucky,2015,"Margaret Cho,Lenny Clarke,Randy Credico","Margaret Cho,Lenny Clarke,Randy Credico,Barry Crimmins,David Cross,Mike Donovan,Tom Kenny,Brian Kiley,Lana Lawrence,Marc Maron,Kevin Meaney,Martin Olson,Patton Oswalt,Kevin Rooney Jr.,Fran Solomita",English,USA,106 min,7.9,191,"4 user,17 critic",
tt0255798,The Animal,2001,"Rob Schneider,Colleen Haskell,John C. McGinley","Rob Schneider,Colleen Haskell,John C. McGinley,Edward Asner,Michael Caton,Louis Lombardi,Guy Torry,Bob Rubin,Pilar Schneider,Scott Wilson,Raymond Ma,Michael Papajohn,Ron Roggé,Holly Maples,Henriette Mantel",English,USA,84 min,4.8,"44,859","133 user,74 critic","Santa Clarita, California, USA"
tt0205000,Deuce Bigalow: Male Gigolo,1999,"Rob Schneider,William Forsythe,Eddie Griffin","Rob Schneider,William Forsythe,Eddie Griffin,Arija Bareikis,Oded Fehr,Gail O'Grady,Richard Riehle,Jacqueline Obradors,Big Boy,Amy Poehler,Dina Platias,Torsten Voges,Deborah Lemen,Bree Turner,Andrew Shaifer",English,USA,88 min,5.7,"55,880","200 user,90 critic","E. Omega Ave. & S. Carl St. Anaheim, California, USA"
tt0304008,Film School Confidential,2002,"Stephanie Paul,Christi Pedigo,Stephen Heskett","Stephanie Paul,Christi Pedigo,Stephen Heskett,Ethan Aronoff,Chuck Worthington,Deanna Destito,Hope Stevenson,Wayne Thorpe",English,USA,82 min,5.9,46,"4 user,3 critic","Centenary College - 400 Jefferson Street, Hackettstown, New Jersey, USA"
tt0110538,Mixed Nuts,1994,"Steve Martin,Madeline Kahn,Robert Klein","Steve Martin,Madeline Kahn,Robert Klein,Anthony LaPaglia,Juliette Lewis,Rob Reiner,Adam Sandler,Liev Schreiber,Rita Wilson,Parker Posey,Jon Stewart,Joely Fisher,Steven Randazzo,Christine Cavanaugh,Henry Brown",English,USA,97 min,5.3,"7,572","98 user,21 critic","Queens, New York City, New York, USA"
tt0116410,Ghosts of Mississippi,1996,"Alec Baldwin,James Woods,Whoopi Goldberg","Alec Baldwin,James Woods,Virginia Madsen,Whoopi Goldberg,Susanna Thompson,Craig T. Nelson,Lucas Black,Joseph Tello,Alexa PenaVega,William H. Macy,Ben Bennett,Darrell Evers,Yolanda King,Jerry Levine,James Van Evers",English,USA,130 min,6.6,"8,208","56 user,31 critic","Greenwood, Mississippi, USA"
tt0271263,Eight Crazy Nights,2002,"Adam Sandler,Rob Schneider,Jackie Sandler","Adam Sandler,Jackie Sandler,Austin Stout,Kevin Nealon,Rob Schneider,Norm Crosby,Jon Lovitz,Tyra Banks,Blake Clark,Peter Dante,Ellen Albertini Dow,Kevin P. Farley,Lari Friedman,Tom Kenny,Cole Sprouse",English,USA,76 min,5.4,"17,159","155 user,74 critic",
the_naked_gun_33_13_the_final_insult_1994,The Naked Gun 33 1/3: The Final Insult,1993 1994 1995,"Leslie Nielsen,Priscilla Presley,George Kennedy","Leslie Nielsen,Priscilla Presley,George Kennedy,O.J. Simpson,Fred Ward,Kathleen Freeman,Anna Nicole Smith,Ellen Greene,Ed Williams,Raye Birk,Matt Roe,Wylie Small,Sharon Cornell,Earl Boen,Jeff Wright",English,USA,1 hr. 30 min.,"5.6/10,7/10","71,383","79 user,40 critic","Hubert Howe Bancroft Middle School, 929 N Las Palmas Avenue, Los Angeles, California, USA"
tt0107659,Loaded Weapon 1,1993,"Emilio Estevez,Samuel L. Jackson,Jon Lovitz","Emilio Estevez,Samuel L. Jackson,Jon Lovitz,Tim Curry,Kathy Ireland,Frank McRae,William Shatner,Dhiru Shah,Gokul,Tom Bergman,Danny Castle,Lance Kinsey,Bill Nunn,Joyce Brothers,Lin Shaye",English,USA,84 min,6.1,"36,048","71 user,18 critic","Los Angeles, California, USA"
tt0088286,Top Secret!,1984,"Val Kilmer,Omar Sharif,Jeremy Kemp","Omar Sharif,Jeremy Kemp,Warren Clarke,Tristram Jellinek,Val Kilmer,Billy J. Mitchell,Major Wiley,Gertan Klauber,Richard Mayes,Vyvyan Lorrayne,Nancy Abrahams,Ian McNeice,John Sharp,Lucy Gutteridge,Michael Burlington","English,German,Yiddish","USA,UK",90 min,7.2,"43,634","157 user,35 critic","Osterley Park House, Isleworth, Middlesex, England, UK"
tt0120901,Wrongfully Accused,1998,"Leslie Nielsen,Richard Crenna,Kelly LeBrock","Leslie Nielsen,Richard Crenna,Kelly LeBrock,Melinda McGraw,Michael York,Sandra Bernhard,Aaron Pearl,Leslie Jones,Ben Ratner,Gerard Plunkett,Duncan Fraser,John Walsh,Maury Hannigan,Chick Hearn,Lamb Chop",English,"Germany,USA",87 min,6.0,"17,263","97 user,40 critic","Orpheum Theatre, Vancouver, British Columbia, Canada"
tt0117723,Spy Hard,1996,"Leslie Nielsen,Nicollette Sheridan,Charles Durning","Leslie Nielsen,Nicollette Sheridan,Charles Durning,Marcia Gay Harden,Barry Bostwick,John Ales,Andy Griffith,Elya Baskin,Mason Gamble,Carlos Lauchu,Stephanie Romanov,Joyce Brothers,Ray Charles,Hulk Hogan,Roger Clinton","English,French,Spanish",USA,81 min,5.2,"27,687","75 user,36 critic","Los Angeles County Arboretum & Botanic Garden - 301 N. Baldwin Avenue, Arcadia, California, USA"
tt0083530,Airplane II: The Sequel,1982,"Robert Hays,Julie Hagerty,Lloyd Bridges","Lloyd Bridges,Raymond Burr,Chuck Connors,Rip Torn,John Dehner,Chad Everett,Peter Graves,Julie Hagerty,Robert Hays,Kent McCord,James A. Watson Jr.,William Shatner,Stephen Stucker,John Vernon,Al White",English,USA,85 min,6.1,"33,828","122 user,33 critic","Los Angeles, California, USA"
tt0101969,Grand Canyon,1991,"Danny Glover,Kevin Kline,Steve Martin","Danny Glover,Kevin Kline,Steve Martin,Mary McDonnell,Mary-Louise Parker,Alfre Woodard,Jeremy Sisto,Tina Lifford,Patrick Malone,Randle Mell,Sarah Trigger,Destinee DeWalt,Candace Mead,Lauren Mead,Shaun Baker",English,USA,134 min,6.9,"12,280","115 user,21 critic","Arizona, USA"
tt0104452,HouseSitter,1992,"Steve Martin,Goldie Hawn,Dana Delany","Steve Martin,Goldie Hawn,Dana Delany,Julie Harris,Donald Moffat,Peter MacNicol,Richard B. Shull,Laurel Cronin,Roy Cooper,Christopher Durang,Heywood Hale Broun,Cherry Jones,Vasek Simek,Suzanne Whang,Mary Klug",English,USA,102 min,6.0,"15,719","46 user,17 critic","Buffalo, New York, USA"
